field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
51342,mimiciv.hosp.labevents,Wright Giemsa,,Hematology,,,Bone Marrow,154,114,0,0,,,,,0.0,0.0,categorical,0.0031,0.9969,1.351
Mesalamine DR,mimiciv.hosp.prescriptions,Mesalamine DR,,,,,,153,104,153,153,mg,400.0,1200.0,2400.0,1.0,1.0,numeric,0.0029,0.9971,1.471
52221,mimiciv.hosp.labevents,Atypical Lymphocytes,,Hematology,,,Cerebrospinal Fluid,153,106,153,153,%,0.0,2.0,27.67,1.0,1.0,numeric,0.0029,0.9971,1.443
PrimiDONE,mimiciv.hosp.prescriptions,PrimiDONE,,,,,,152,91,152,152,mg,25.0,50.0,496.0003,1.0,1.0,numeric,0.0025,0.9975,1.67
Indomethacin,mimiciv.hosp.prescriptions,Indomethacin,,,,,,152,107,152,152,mg,25.0,25.0,75.0,1.0,1.0,numeric,0.0029,0.9971,1.421
Quinapril,mimiciv.hosp.prescriptions,Quinapril,,,,,,152,93,152,152,mg,2.55,20.0,79.2001,1.0,1.0,numeric,0.0026,0.9974,1.634
230087,mimiciv.icu.chartevents,Sheath Biopatch,Sheath Biopatch,Access Lines - Invasive,,Checkbox,,152,13,152,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0004,0.9996,11.692
228203,mimiciv.icu.chartevents,Tandem Heart Access Line Cannula Site,Tandem Heart Access Line Cannula Site,Access Lines - Invasive,,Text,,152,16,0,0,,,,,0.0,0.0,categorical,0.0004,0.9996,9.5
52358,mimiciv.hosp.labevents,Lining Cell,,Hematology,,,Other Body Fluid,151,127,151,151,%,1.0,4.0,89.79,1.0,1.0,numeric,0.0035,0.9965,1.189
Amino Acids 4.25%-Dextrose 5%,mimiciv.hosp.prescriptions,Amino Acids 4.25%-Dextrose 5%,,,,,,150,115,150,150,mL,1000.0,1000.0,1000.0,1.0,1.0,numeric,0.0032,0.9968,1.304
Docusate,mimiciv.hosp.prescriptions,Docusate,,,,,,150,74,150,150,mg,100.0,100.0,100.0001,1.0,1.0,numeric,0.002,0.998,2.027
Ketoconazole 2% ,mimiciv.hosp.prescriptions,Ketoconazole 2% ,,,,,,149,121,149,149,Appl,1.0,1.0,1.0,1.0,1.0,numeric,0.0033,0.9967,1.231
NIFEdipine,mimiciv.hosp.prescriptions,NIFEdipine,,,,,,149,85,149,149,mg,5.0,10.0,40.5001,1.0,1.0,numeric,0.0023,0.9977,1.753
Lidocaine 0.5%,mimiciv.hosp.prescriptions,Lidocaine 0.5%,,,,,,149,140,148,149,mL,1.0,2.0,20.6,1.0,0.9933,numeric,0.0039,0.9961,1.064
Entecavir,mimiciv.hosp.prescriptions,Entecavir,,,,,,149,74,149,149,mg,0.25,0.5,1.0,1.0,1.0,numeric,0.002,0.998,2.014
rOPINIRole,mimiciv.hosp.prescriptions,rOPINIRole,,,,,,149,90,147,149,mg,0.25,1.0,4.0,1.0,0.9866,numeric,0.0025,0.9975,1.656
DAPTOmycin,mimiciv.hosp.prescriptions,DAPTOmycin,,,,,,149,50,149,149,mg,10.0,657.5,1000.5001,1.0,1.0,numeric,0.0014,0.9986,2.98
51741,mimiciv.hosp.labevents,Toxoplasma IgG Ab,,Chemistry,,,Blood,149,143,0,0,,,,,0.0,0.0,categorical,0.0039,0.9961,1.042
51742,mimiciv.hosp.labevents,Toxoplasma IgG Ab Value,,Chemistry,,,Blood,149,143,148,0,,0.36,0.455,3.9598,0.0,0.9933,numeric,0.0039,0.9961,1.042
51745,mimiciv.hosp.labevents,Toxoplasma Interpretation,,Chemistry,,,Blood,149,143,1,0,,0.0,0.0,0.0,0.0,0.0067,categorical,0.0039,0.9961,1.042
Tigecycline,mimiciv.hosp.prescriptions,Tigecycline,,,,,,148,54,148,148,mg,25.0,50.0,200.0,1.0,1.0,numeric,0.0015,0.9985,2.741
Psyllium,mimiciv.hosp.prescriptions,Psyllium,,,,,,148,122,147,148,PKT,1.0,1.0,2.042,1.0,0.9932,numeric,0.0034,0.9966,1.213
Sacubitril-Valsartan (24mg-26mg),mimiciv.hosp.prescriptions,Sacubitril-Valsartan (24mg-26mg),,,,,,148,90,148,148,TAB,1.0,1.0,1.0,1.0,1.0,numeric,0.0025,0.9975,1.644
227725,mimiciv.icu.chartevents,AVA Line Discontinued,AVA Line Discontinued,Access Lines - Invasive,,Text,,148,146,0,0,,,,,0.0,0.0,categorical,0.004,0.996,1.014
228750,mimiciv.icu.chartevents,Pressure ulcer #8- Surrounding tissue,Pressure ulcer #8- Surrounding tissue,Skin - Impairment,,Text,,148,15,0,0,,,,,0.0,0.0,categorical,0.0004,0.9996,9.867
Potassium Chl 20 mEq / 1000 mL D5W,mimiciv.hosp.prescriptions,Potassium Chl 20 mEq / 1000 mL D5W,,,,,,147,81,147,147,mL,1000.0,1000.0,1000.0,1.0,1.0,numeric,0.0022,0.9978,1.815
229238,mimiciv.icu.chartevents,FiO2 Challenge,FiO2 Challenge,Hemodynamics,,Text,,147,26,0,0,,,,,0.0,0.0,categorical,0.0007,0.9993,5.654
225848,mimiciv.icu.inputevents,Caspofungin,Caspofungin,Antibiotics,dose,Solution,,147,26,0,0,,,,,0.0,0.0,categorical,0.0007,0.9993,5.654
Atropine Sulfate 1%,mimiciv.hosp.prescriptions,Atropine Sulfate 1%,,,,,,146,133,40,146,DROP,1.0,1.0,4.0,1.0,0.274,mixed,0.0037,0.9963,1.098
227726,mimiciv.icu.chartevents,AVA Line Tip Cultured,AVA Line Tip Cultured,Access Lines - Invasive,,Checkbox,,146,83,146,0,,0.0,0.0,1.0,0.0,1.0,numeric,0.0023,0.9977,1.759
227860,mimiciv.icu.chartevents,Rest RR - Aerobic Capacity,Rest RR - Aerobic Capacity,OT Notes,None,Numeric,,146,103,146,0,,11.96,21.75,35.04,0.0,1.0,numeric,0.0028,0.9972,1.417
53176,mimiciv.hosp.labevents,RdRP Endpt,,Chemistry,,,Other Body Fluid,146,103,146,0,,-2.4,0.0,166.7203,0.0,1.0,numeric,0.0028,0.9972,1.417
53175,mimiciv.hosp.labevents,RdRP Ct,,Chemistry,,,Other Body Fluid,146,103,146,0,,0.0,0.0,34.408,0.0,1.0,numeric,0.0028,0.9972,1.417
228694,mimiciv.icu.chartevents,ICU Consent,ICU Consent,MD Progress Note,,Text,,145,79,0,0,,,,,0.0,0.0,categorical,0.0022,0.9978,1.835
Treprostinil Sodium,mimiciv.hosp.prescriptions,Treprostinil Sodium,,,,,,144,13,144,144,mg,0.1,0.5,26.5,1.0,1.0,numeric,0.0004,0.9996,11.077
227449,mimiciv.icu.chartevents,Gentamicin (Trough),Gentamicin (Trough),Labs,None,Numeric with tag,,144,89,144,142,ug/mL,0.3,1.875,114.6,0.9861,1.0,numeric,0.0024,0.9976,1.618
224660,mimiciv.icu.chartevents,ECMO,ECMO,Hemodynamics,L/min,Numeric,,144,3,144,144,L/min,2.444,3.725,5.8198,1.0,1.0,numeric,0.0001,0.9999,48.0
50992,mimiciv.hosp.labevents,Thyroid Peroxidase Antibodies,,Chemistry,,,Blood,144,140,63,144,IU/mL,11.0,29.0,946.6202,1.0,0.4375,mixed,0.0039,0.9961,1.029
Potassium Chl 40 mEq / 1000 mL D5W,mimiciv.hosp.prescriptions,Potassium Chl 40 mEq / 1000 mL D5W,,,,,,143,81,143,143,mL,1000.0,1000.0,1000.0,1.0,1.0,numeric,0.0022,0.9978,1.765
Vitamin A,mimiciv.hosp.prescriptions,Vitamin A,,,,,,143,115,13,143,UNIT,3000.0,3000.0,6000.0,1.0,0.0909,mixed,0.0032,0.9968,1.243
CycloPHOSPHAMIDE,mimiciv.hosp.prescriptions,CycloPHOSPHAMIDE,,,,,,143,70,143,143,mg,23.25,790.0,2874.003,1.0,1.0,numeric,0.0019,0.9981,2.043
228820,mimiciv.icu.chartevents,Pressure ulcer #8- Stage,Pressure ulcer #8- Stage,Skin - Impairment,,Text,,143,17,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,8.412
PlasmaLyte,mimiciv.hosp.prescriptions,PlasmaLyte,,,,,,142,42,142,142,mL,460.0,1000.0,1000.0,1.0,1.0,numeric,0.0012,0.9988,3.381
Rifampin,mimiciv.hosp.prescriptions,Rifampin,,,,,,142,78,142,142,mg,150.0,300.0,600.0,1.0,1.0,numeric,0.0021,0.9979,1.821
228939,mimiciv.icu.chartevents,Post-op Care NCP - Outcomes met,Post-op Care NCP - Outcomes met,Care Plans,,Text,,142,68,0,0,,,,,0.0,0.0,categorical,0.0019,0.9981,2.088
51901,mimiciv.hosp.labevents,Voided Specimen,,Chemistry,,,Other Body Fluid,142,135,0,0,,,,,0.0,0.0,categorical,0.0037,0.9963,1.052
50892,mimiciv.hosp.labevents,CA-125,,Chemistry,,,Blood,142,130,141,142,U/mL,6.485,100.125,5775.7021,1.0,0.993,numeric,0.0036,0.9964,1.092
50857,mimiciv.hosp.labevents,Acetone,,Chemistry,,,Blood,142,134,0,18,N/A,,,,0.1268,0.0,categorical,0.0037,0.9963,1.06
300 mcg Vial,mimiciv.hosp.prescriptions,300 mcg Vial,,,,,,141,78,141,141,VIAL,1.0,1.0,28.8204,1.0,1.0,numeric,0.0021,0.9979,1.808
Opium Tincture,mimiciv.hosp.prescriptions,Opium Tincture,,,,,,141,54,140,141,DROP,1.0,10.0,25.5,1.0,0.9929,numeric,0.0015,0.9985,2.611
Cyclophosphamide,mimiciv.hosp.prescriptions,Cyclophosphamide,,,,,,141,53,141,141,mg,25.0,828.125,4892.4005,1.0,1.0,numeric,0.0015,0.9985,2.66
Lanthanum,mimiciv.hosp.prescriptions,Lanthanum,,,,,,141,86,141,141,mg,250.0,500.0,1500.0,1.0,1.0,numeric,0.0024,0.9976,1.64
228990,mimiciv.icu.chartevents,Safety Restraints NCP - Outcomes met,Safety Restraints NCP - Outcomes met,Care Plans,,Text,,141,48,0,0,,,,,0.0,0.0,categorical,0.0013,0.9987,2.938
223261,mimiciv.icu.inputevents,Insulin - Humalog 75/25,Insulin - Humalog 75/25,Medications,units,Solution,,141,45,0,0,,,,,0.0,0.0,categorical,0.0012,0.9988,3.133
51068,mimiciv.hosp.labevents,24 hr Protein,,Chemistry,,,Urine,141,124,141,141,mg/24hr,59.42,498.0,16527.2658,1.0,1.0,numeric,0.0034,0.9966,1.137
227846,mimiciv.icu.chartevents,Supine / Side-lying to Sit,Supine / Side-lying to Sit,OT Notes,,Text,,140,89,0,0,,,,,0.0,0.0,categorical,0.0024,0.9976,1.573
Haemophilus B Conj. Vaccine,mimiciv.hosp.prescriptions,Haemophilus B Conj. Vaccine,,,,,,139,117,139,139,mL,0.5,0.5,0.5,1.0,1.0,numeric,0.0032,0.9968,1.188
PNEUMOcoccal Vac Polyvalent,mimiciv.hosp.prescriptions,PNEUMOcoccal Vac Polyvalent,,,,,,139,130,139,139,mL,0.5,0.5,0.5,1.0,1.0,numeric,0.0036,0.9964,1.069
Syringe (NS),mimiciv.hosp.prescriptions,Syringe (NS),,,,,,139,53,139,139,mL,1.0,50.0,60.0,1.0,1.0,numeric,0.0015,0.9985,2.623
Dofetilide,mimiciv.hosp.prescriptions,Dofetilide,,,,,,139,64,139,139,mcg,125.0,250.0,500.0,1.0,1.0,numeric,0.0018,0.9982,2.172
224061,mimiciv.icu.chartevents,Reason for Restraint (Behavioral)_V1,Reason for Restraint (Behavioral)_V1,Restraint/Support Systems,,Text,,139,18,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,7.722
230134,mimiciv.icu.chartevents,Fecal Management System Care,Internal FMS Care,Treatments,,Text,,139,20,0,0,,,,,0.0,0.0,categorical,0.0006,0.9994,6.95
227806,mimiciv.icu.chartevents,ScvO2 (Presep) SQI,ScvO2 (Presep) SQI,Hemodynamics,,Text,,138,26,0,0,,,,,0.0,0.0,categorical,0.0007,0.9993,5.308
227870,mimiciv.icu.chartevents,Recovery HR - Aerobic Capacity,Recovery HR - Aerobic Capacity,OT Notes,None,Numeric,,138,101,138,0,,54.6,90.0,137.92,0.0,1.0,numeric,0.0028,0.9972,1.366
51091,mimiciv.hosp.labevents,"Myoglobin, Urine",,Chemistry,,,Urine,138,120,0,0,,,,,0.0,0.0,categorical,0.0033,0.9967,1.15
Docusate ,mimiciv.hosp.prescriptions,Docusate ,,,,,,137,69,137,137,mg,100.0,100.0,100.0,1.0,1.0,numeric,0.0019,0.9981,1.986
227864,mimiciv.icu.chartevents,Activity HR - Aerobic Capacity,Activity HR - Aerobic Capacity,OT Notes,None,Numeric,,137,105,137,0,,59.87,94.625,153.04,0.0,1.0,numeric,0.0029,0.9971,1.305
228778,mimiciv.icu.chartevents,Pressure ulcer #6- Odor,Pressure ulcer #6- Odor,Skin - Impairment,,Checkbox,,137,41,137,0,,0.0,0.0,1.0,0.0,1.0,numeric,0.0011,0.9989,3.341
227832,mimiciv.icu.chartevents,UE Bathing,UE Bathing,OT Notes,,Text,,136,106,0,0,,,,,0.0,0.0,categorical,0.0029,0.9971,1.283
226370,mimiciv.icu.inputevents,OR Autologous Blood Intake,OR Autologous Blood Intake,Blood Products/Colloids,mL,Solution,,136,136,0,0,,,,,0.0,0.0,categorical,0.0037,0.9963,1.0
51654,mimiciv.hosp.labevents,HIV 1 Viral Load,,Chemistry,,,Blood,136,124,31,136,log10 cop/mL,1.7,4.0,6.2,1.0,0.2279,mixed,0.0034,0.9966,1.097
52179,mimiciv.hosp.labevents,SCT - Screen,,Hematology,,,Blood,136,132,136,136,N/A,0.4688,0.795,1.1456,1.0,1.0,numeric,0.0036,0.9964,1.03
Ipratropium-Albuterol Inhalation Spray,mimiciv.hosp.prescriptions,Ipratropium-Albuterol Inhalation Spray,,,,,,135,114,135,135,INH,1.0,1.0,2.0,1.0,1.0,numeric,0.0031,0.9969,1.184
Dapsone,mimiciv.hosp.prescriptions,Dapsone,,,,,,135,71,135,135,mg,50.0,100.0,115.0001,1.0,1.0,numeric,0.002,0.998,1.901
Plasma-Lyte A (pH 7.4),mimiciv.hosp.prescriptions,Plasma-Lyte A (pH 7.4),,,,,,134,123,134,134,mL,1000.0,1000.0,1000.0,1.0,1.0,numeric,0.0034,0.9966,1.089
Glycerin Supps,mimiciv.hosp.prescriptions,Glycerin Supps,,,,,,134,120,134,134,SUPP,1.0,1.0,1.0,1.0,1.0,numeric,0.0033,0.9967,1.117
OxycoDONE (Concentrated Oral Soln),mimiciv.hosp.prescriptions,OxycoDONE (Concentrated Oral Soln),,,,,,134,78,69,134,mg,2.5,5.0,58.1,1.0,0.5149,mixed,0.0021,0.9979,1.718
Adenosine Liver Flush,mimiciv.hosp.prescriptions,Adenosine Liver Flush,,,,,,134,123,134,134,mg,32.0,32.0,32.0,1.0,1.0,numeric,0.0034,0.9966,1.089
Iohexol 240,mimiciv.hosp.prescriptions,Iohexol 240,,,,,,134,94,134,134,mL,48.4,50.0,50.0,1.0,1.0,numeric,0.0026,0.9974,1.426
53100,mimiciv.hosp.labevents,COV13,,Chemistry,,,Other Body Fluid,134,130,134,0,,0.0018,0.009,0.4927,0.0,1.0,numeric,0.0036,0.9964,1.031
53099,mimiciv.hosp.labevents,COV12,,Chemistry,,,Other Body Fluid,134,130,134,0,,-1.0,-1.0,35.5032,0.0,1.0,numeric,0.0036,0.9964,1.031
Ethacrynic Acid,mimiciv.hosp.prescriptions,Ethacrynic Acid,,,,,,133,39,133,133,mg,12.5,50.0,100.0,1.0,1.0,numeric,0.0011,0.9989,3.41
Ferrous GLUCONATE,mimiciv.hosp.prescriptions,Ferrous GLUCONATE,,,,,,133,104,133,133,mg,240.0,324.0,703.0804,1.0,1.0,numeric,0.0029,0.9971,1.279
Methadone (Oral Solution)  2 mg/1 mL,mimiciv.hosp.prescriptions,Methadone (Oral Solution)  2 mg/1 mL,,,,,,133,38,133,133,mg,1.0,15.625,60.0,1.0,1.0,numeric,0.001,0.999,3.5
227873,mimiciv.icu.chartevents,Recovery O2 Sat - Aerobic Capacity,Recovery O2 Sat - Aerobic Capacity,OT Notes,%,Numeric,,133,97,133,133,%,89.0,97.0,100.0,1.0,1.0,numeric,0.0027,0.9973,1.371
228227,mimiciv.icu.chartevents,Tandem Heart Return Cannula Size,Tandem Heart Return Cannula Size,Access Lines - Invasive,,Text,,133,11,0,0,,,,,0.0,0.0,categorical,0.0003,0.9997,12.091
227834,mimiciv.icu.chartevents,LE Bathing,LE Bathing,OT Notes,,Text,,133,101,0,0,,,,,0.0,0.0,categorical,0.0028,0.9972,1.317
Timolol Maleate 0.25%,mimiciv.hosp.prescriptions,Timolol Maleate 0.25%,,,,,,132,100,132,132,DROP,1.0,1.0,1.0,1.0,1.0,numeric,0.0028,0.9972,1.32
Cytarabine,mimiciv.hosp.prescriptions,Cytarabine,,,,,,132,84,132,132,mg,40.0,180.0,4243.0017,1.0,1.0,numeric,0.0023,0.9977,1.571
Ramipril,mimiciv.hosp.prescriptions,Ramipril,,,,,,132,75,132,132,mg,1.25,5.0,20.0,1.0,1.0,numeric,0.0021,0.9979,1.76
VinCRIStine (Oncovin),mimiciv.hosp.prescriptions,VinCRIStine (Oncovin),,,,,,132,72,132,132,mg,0.282,1.0,2.0,1.0,1.0,numeric,0.002,0.998,1.833
229239,mimiciv.icu.chartevents,FiO2 Challenge Result,FiO2 Challenge Result,Hemodynamics,,Text,,132,26,0,0,,,,,0.0,0.0,categorical,0.0007,0.9993,5.077
Insulin Pump (Self Administering Medication),mimiciv.hosp.prescriptions,Insulin Pump (Self Administering Medication),,,,,,131,71,1,1,UNIT,0.0,0.0,0.0,0.0076,0.0076,categorical,0.002,0.998,1.845
Salmeterol Xinafoate Diskus (50 mcg),mimiciv.hosp.prescriptions,Salmeterol Xinafoate Diskus (50 mcg),,,,,,130,111,130,130,INH,1.0,1.0,2.0,1.0,1.0,numeric,0.0031,0.9969,1.171
Megestrol Acetate,mimiciv.hosp.prescriptions,Megestrol Acetate,,,,,,130,110,130,130,mg,20.0,400.0,800.0,1.0,1.0,numeric,0.003,0.997,1.182
225920,mimiciv.icu.inputevents,Peripheral Parenteral Nutrition,Peripheral Parenteral Nutrition,Nutrition - Parenteral,mL,Solution,,130,73,130,130,mL/hour,19.032,42.1128,1418.6861,1.0,1.0,numeric,0.002,0.998,1.781
Temazepam,mimiciv.hosp.prescriptions,Temazepam,,,,,,128,87,124,128,mg,7.5,15.0,30.0,1.0,0.9688,numeric,0.0024,0.9976,1.471
Ampicillin,mimiciv.hosp.prescriptions,Ampicillin,,,,,,128,100,128,128,mg,1.78,500.0,1000.0,1.0,1.0,numeric,0.0028,0.9972,1.28
Hepatitis B Immu Glob (HepaGam B),mimiciv.hosp.prescriptions,Hepatitis B Immu Glob (HepaGam B),,,,,,128,31,89,128,UNIT,320.0,5000.0,5000.0,1.0,0.6953,mixed,0.0009,0.9991,4.129
228211,mimiciv.icu.chartevents,Tandem Heart Access Line Postion Confirmed,Tandem Heart Access Line Position Confirmed,Access Lines - Invasive,,Text,,128,14,0,0,,,,,0.0,0.0,categorical,0.0004,0.9996,9.143
Azathioprine,mimiciv.hosp.prescriptions,Azathioprine,,,,,,127,67,127,127,mg,25.0,50.0,200.0,1.0,1.0,numeric,0.0018,0.9982,1.896
Methotrexate,mimiciv.hosp.prescriptions,Methotrexate,,,,,,127,75,113,127,mg,4.075,20.0,7703.5814,1.0,0.8898,mixed,0.0021,0.9979,1.693
TB Syringe,mimiciv.hosp.prescriptions,TB Syringe,,,,,,127,15,127,127,mL,0.0,0.15,0.3845,1.0,1.0,numeric,0.0004,0.9996,8.467
Mesalamine,mimiciv.hosp.prescriptions,Mesalamine,,,,,,126,81,126,126,mg,250.0,1000.0,2400.0,1.0,1.0,numeric,0.0022,0.9978,1.556
229019,mimiciv.icu.chartevents,Incision #7- Cleanse,Incision #7- Cleanse,Skin - Incisions,,Text,,126,31,0,0,,,,,0.0,0.0,categorical,0.0009,0.9991,4.065
53107,mimiciv.hosp.labevents,FLUA1,,Chemistry,,,Other Body Fluid,126,121,126,0,,-1.0,-1.0,-1.0,0.0,1.0,numeric,0.0033,0.9967,1.041
53115,mimiciv.hosp.labevents,RSV2,,Chemistry,,,Other Body Fluid,126,121,126,0,,0.02,0.0335,0.3594,0.0,1.0,numeric,0.0033,0.9967,1.041
53108,mimiciv.hosp.labevents,FLUA2,,Chemistry,,,Other Body Fluid,126,121,126,0,,0.003,0.009,0.1316,0.0,1.0,numeric,0.0033,0.9967,1.041
53114,mimiciv.hosp.labevents,RSV1,,Chemistry,,,Other Body Fluid,126,121,126,0,,-1.0,-1.0,40.5172,0.0,1.0,numeric,0.0033,0.9967,1.041
53109,mimiciv.hosp.labevents,FLUB1,,Chemistry,,,Other Body Fluid,126,121,126,0,,-1.0,-1.0,-1.0,0.0,1.0,numeric,0.0033,0.9967,1.041
53110,mimiciv.hosp.labevents,FLUB2,,Chemistry,,,Other Body Fluid,126,121,126,0,,0.0028,0.009,0.0496,0.0,1.0,numeric,0.0033,0.9967,1.041
Miconazole Nitrate Vag Cream 2%,mimiciv.hosp.prescriptions,Miconazole Nitrate Vag Cream 2%,,,,,,125,115,125,125,Appl,1.0,1.0,1.0,1.0,1.0,numeric,0.0032,0.9968,1.087
HYDROcodone-Acetaminophen (5mg-325mg),mimiciv.hosp.prescriptions,HYDROcodone-Acetaminophen (5mg-325mg),,,,,,125,71,82,125,TAB,0.5,1.0,2.0,1.0,0.656,mixed,0.002,0.998,1.761
227867,mimiciv.icu.chartevents,Activity O2 Sat - Aerobic Capacity,Activity O2 Sat - Aerobic Capacity,OT Notes,%,Numeric,,125,93,125,125,%,81.25,96.0,100.0,1.0,1.0,numeric,0.0026,0.9974,1.344
225191,mimiciv.icu.chartevents,Ostomy Care,Ostomy Care,Treatments,,Checkbox,,125,85,125,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0023,0.9977,1.471
Pioglitazone,mimiciv.hosp.prescriptions,Pioglitazone,,,,,,124,92,124,124,mg,15.0,30.0,45.0,1.0,1.0,numeric,0.0025,0.9975,1.348
Dexamethasone Sod Phos,mimiciv.hosp.prescriptions,Dexamethasone Sod Phos,,,,,,124,75,124,124,mg,1.0,12.0,90.0,1.0,1.0,numeric,0.0021,0.9979,1.653
Amikacin,mimiciv.hosp.prescriptions,Amikacin,,,,,,123,45,123,123,mg,236.5,750.0,2000.0,1.0,1.0,numeric,0.0012,0.9988,2.733
Darunavir,mimiciv.hosp.prescriptions,Darunavir,,,,,,123,67,123,123,mg,400.0,800.0,827.0001,1.0,1.0,numeric,0.0018,0.9982,1.836
51205,mimiciv.hosp.labevents,Factor VII,,Hematology,,,Blood,123,91,113,123,%,2.26,30.0,100.85,1.0,0.9187,mixed,0.0025,0.9975,1.352
51276,mimiciv.hosp.labevents,Quantitative G6PD,,Hematology,,,Blood,123,117,117,123,U/g/Hb,4.612,12.3,28.149,1.0,0.9512,numeric,0.0032,0.9968,1.051
Lidocaine 0.5%/Epinephrine,mimiciv.hosp.prescriptions,Lidocaine 0.5%/Epinephrine,,,,,,122,113,121,122,mL,1.0,2.0,42.9,1.0,0.9918,numeric,0.0031,0.9969,1.08
PENTObarbital Sodium,mimiciv.hosp.prescriptions,PENTObarbital Sodium,,,,,,122,23,122,122,mg,100.0,2500.0,5000.0,1.0,1.0,numeric,0.0006,0.9994,5.304
Carbamazepine,mimiciv.hosp.prescriptions,Carbamazepine,,,,,,122,64,122,122,mg,100.0,200.0,828.0001,1.0,1.0,numeric,0.0018,0.9982,1.906
Vitamin B Complex w/C,mimiciv.hosp.prescriptions,Vitamin B Complex w/C,,,,,,122,110,122,122,TAB,1.0,1.0,1.0,1.0,1.0,numeric,0.003,0.997,1.109
51946,mimiciv.hosp.labevents,Norovirus Genogroup II,,Chemistry,,,Stool,122,116,0,0,,,,,0.0,0.0,categorical,0.0032,0.9968,1.052
51945,mimiciv.hosp.labevents,Norovirus Genogroup I,,Chemistry,,,Stool,122,116,0,0,,,,,0.0,0.0,categorical,0.0032,0.9968,1.052
Lacosamide,mimiciv.hosp.prescriptions,Lacosamide,,,,,,121,32,121,121,mg,18.04,200.0,400.0,1.0,1.0,numeric,0.0009,0.9991,3.781
Nystatin Ointment,mimiciv.hosp.prescriptions,Nystatin Ointment,,,,,,121,111,121,121,Appl,1.0,1.0,1.0,1.0,1.0,numeric,0.0031,0.9969,1.09
Nitrofurantoin (Macrodantin),mimiciv.hosp.prescriptions,Nitrofurantoin (Macrodantin),,,,,,121,96,121,121,mg,50.0,50.0,100.0,1.0,1.0,numeric,0.0026,0.9974,1.26
DICYCLOMine,mimiciv.hosp.prescriptions,DICYCLOMine,,,,,,121,97,120,121,mg,10.0,20.0,20.0,1.0,0.9917,numeric,0.0027,0.9973,1.247
230131,mimiciv.icu.chartevents,Suction events (L),Suction events  (L),Impella,,Text,,121,4,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,30.25
228759,mimiciv.icu.chartevents,Pressure ulcer #7- Drainage,Pressure ulcer #7- Drainage,Skin - Impairment,,Text,,121,27,0,0,,,,,0.0,0.0,categorical,0.0007,0.9993,4.481
Dolutegravir,mimiciv.hosp.prescriptions,Dolutegravir,,,,,,120,94,120,120,mg,35.0,50.0,50.0,1.0,1.0,numeric,0.0026,0.9974,1.277
51376,mimiciv.hosp.labevents,Macrophage,,Hematology,,,Joint Fluid,120,101,120,120,%,1.0,7.0,77.4,1.0,1.0,numeric,0.0028,0.9972,1.188
51754,mimiciv.hosp.labevents,VZV IgG Ab Value,,Chemistry,,,Blood,120,118,115,0,,0.4725,3.67,7.022,0.0,0.9583,numeric,0.0032,0.9968,1.017
51753,mimiciv.hosp.labevents,VZV IgG Ab,,Chemistry,,,Blood,120,118,0,0,,,,,0.0,0.0,categorical,0.0032,0.9968,1.017
Ferrous Sulfate (Liquid),mimiciv.hosp.prescriptions,Ferrous Sulfate (Liquid),,,,,,119,105,119,119,mg,275.2,300.0,307.75,1.0,1.0,numeric,0.0029,0.9971,1.133
227692,mimiciv.icu.inputevents,Isuprel,Isuprel,Medications,mg,Solution,,119,22,119,119,mcg/min,0.4483,2.4947,9.4842,1.0,1.0,numeric,0.0006,0.9994,5.409
51115,mimiciv.hosp.labevents,"Hematocrit, Ascites",,Hematology,,,Ascites,119,87,101,119,%,2.0,5.0,54.045,1.0,0.8487,mixed,0.0024,0.9976,1.368
Methadone (Concentrated Oral Solution) 10 mg/1 mL,mimiciv.hosp.prescriptions,Methadone (Concentrated Oral Solution) 10 mg/1 mL,,,,,,118,35,118,118,mg,4.2,30.0,142.8,1.0,1.0,numeric,0.001,0.999,3.371
CarBAMazepine,mimiciv.hosp.prescriptions,CarBAMazepine,,,,,,118,51,118,118,mg,50.0,200.0,664.0002,1.0,1.0,numeric,0.0014,0.9986,2.314
Calcium Carbonate Suspension,mimiciv.hosp.prescriptions,Calcium Carbonate Suspension,,,,,,118,90,118,118,mg,500.0,1250.0,2500.0,1.0,1.0,numeric,0.0025,0.9975,1.311
Eplerenone,mimiciv.hosp.prescriptions,Eplerenone,,,,,,118,74,118,118,mg,12.5,25.0,200.0,1.0,1.0,numeric,0.002,0.998,1.595
Magnesium Sulfate (Latex Free),mimiciv.hosp.prescriptions,Magnesium Sulfate (Latex Free),,,,,,118,50,117,118,gm,2.0,2.0,4.0,1.0,0.9915,numeric,0.0014,0.9986,2.36
225768,mimiciv.icu.chartevents,Sheath Line Tip Cultured,Sheath Line Tip Cultured,Access Lines - Invasive,,Checkbox,,118,65,118,0,,0.0,0.0,0.32,0.0,1.0,numeric,0.0018,0.9982,1.815
