field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
1557,mimiciii.CHARTEVENTS,automatic tube comp.,,,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
3204,mimiciii.CHARTEVENTS,Pinsp.,,,,,,26,5,26,0,,31.0,35.0,60.0,0.0,1.0,numeric,0.0003,0.9997,5.2
1688,mimiciii.CHARTEVENTS,passy muir,,,,,,26,4,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,6.5
2768,mimiciii.CHARTEVENTS,fem a-line,,,,,,26,1,1,0,,113.61,113.61,113.61,0.0,0.0385,categorical,0.0001,0.9999,26.0
1213,mimiciii.CHARTEVENTS,shoulder shrug r/l,,,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
6937,mimiciii.CHARTEVENTS,Dextran,,,,,,26,1,26,0,,20.0,20.0,20.0,0.0,1.0,numeric,0.0001,0.9999,26.0
1576,mimiciii.CHARTEVENTS,automatic tube com,,,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
221833,mimiciii.INPUTEVENTS_MV,Hydromorphone (Dilaudid),Hydromorphone (Dilaudid),Medications,mg,Solution,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
40596,mimiciii.INPUTEVENTS_CV,K-PHOS,,Free Form Intake,,,,26,3,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,8.667
42345,mimiciii.INPUTEVENTS_CV,LR w/ 40 mEq,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
46593,mimiciii.INPUTEVENTS_CV,"MULTIVIT ""BANANA""BAG",,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
41458,mimiciii.INPUTEVENTS_CV,pantopralole,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
42763,mimiciii.INPUTEVENTS_CV,PORK INSULIN GTT,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
41962,mimiciii.INPUTEVENTS_CV,PRECEDEX CC/HR,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
42116,mimiciii.INPUTEVENTS_CV,PROMOTE/w/FIBER,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
41189,mimiciii.INPUTEVENTS_CV,Nicardipine mg/hr,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
45481,mimiciii.INPUTEVENTS_CV,Mucamyst.,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
44690,mimiciii.INPUTEVENTS_CV,1/2 NS + 20 KCL,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
45162,mimiciii.INPUTEVENTS_CV,incision drg,,,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
41984,mimiciii.INPUTEVENTS_CV,FREE H20,,Free Form Intake,,,,26,4,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,6.5
41532,mimiciii.INPUTEVENTS_CV,Pamidronate        l,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
41174,mimiciii.INPUTEVENTS_CV,Altepase,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
46592,mimiciii.INPUTEVENTS_CV,soduim bicarbonate,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
40907,mimiciii.INPUTEVENTS_CV,dialysate,,Free Form Intake,,,,26,3,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,8.667
41853,mimiciii.INPUTEVENTS_CV,GO LYTELY,,Free Form Intake,,,,26,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,13.0
41175,mimiciii.INPUTEVENTS_CV,PROBALANCE TF,,Free Form Intake,,,,26,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,26.0
51387,mimiciii.LABEVENTS,Basophils,,Hematology,,28543-7,Other Body Fluid,25,25,25,25,%,0.0,1.0,9.0,1.0,1.0,numeric,0.0013,0.9987,1.0
50958,mimiciii.LABEVENTS,Luteinizing Hormone,,Chemistry,,1599-0,Blood,25,24,15,25,mIU/mL,1.1,3.5,19.0,1.0,0.6,mixed,0.0013,0.9987,1.042
51062,mimiciii.LABEVENTS,"Chloride, Stool",,Chemistry,,15158-9,Stool,25,21,23,25,mEq/L,20.0,89.0,132.0,1.0,0.92,mixed,0.0011,0.9989,1.19
51205,mimiciii.LABEVENTS,Factor VII,,Hematology,,3198-9,Blood,25,21,25,25,%,6.0,35.0,103.0,1.0,1.0,numeric,0.0011,0.9989,1.19
51289,mimiciii.LABEVENTS,Serum Viscosity,,Hematology,,3128-6,Blood,25,18,25,25, ,1.2,1.4,3.3,1.0,1.0,numeric,0.0009,0.9991,1.389
51219,mimiciii.LABEVENTS,H/O Smear,,Hematology,,38924-7,Blood,25,24,0,0,,,,,0.0,0.0,categorical,0.0013,0.9987,1.042
51314,mimiciii.LABEVENTS,CD2,,Hematology,,32527-4,Bone Marrow,25,23,0,0,,,,,0.0,0.0,categorical,0.0012,0.9988,1.087
1758,mimiciii.CHARTEVENTS,HI MIN VOL,,,,,,25,4,25,0,,14.0,15.0,20.0,0.0,1.0,numeric,0.0002,0.9998,6.25
2797,mimiciii.CHARTEVENTS,"3,4,5 finger doppler",,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
3213,mimiciii.CHARTEVENTS,RT FEM ART LINE,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
6260,mimiciii.CHARTEVENTS,R fem Art line,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
6268,mimiciii.CHARTEVENTS,drive pr,,,,,,25,2,25,0,,15.0,30.0,45.0,0.0,1.0,numeric,0.0001,0.9999,12.5
2568,mimiciii.CHARTEVENTS,SOLUMEDROL DRIP.,,,,,,25,1,25,0,,450.0,450.0,450.0,0.0,1.0,numeric,0.0001,0.9999,25.0
7732,mimiciii.CHARTEVENTS,Right leg straight,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
8330,mimiciii.CHARTEVENTS,L AV fistula Bruit,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
1848,mimiciii.CHARTEVENTS,D5W,,,,,,25,1,25,0,,75.0,75.0,75.0,0.0,1.0,numeric,0.0001,0.9999,25.0
1978,mimiciii.CHARTEVENTS,high me alarm,,,,,,25,1,25,0,,15.0,15.0,30.0,0.0,1.0,numeric,0.0001,0.9999,25.0
2588,mimiciii.CHARTEVENTS,AV FISTULA BRUIT,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
7579,mimiciii.CHARTEVENTS,rotation mode on   d,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
2784,mimiciii.CHARTEVENTS,irrigate pigtail,,,,,,25,1,1,0,,5.0,5.0,5.0,0.0,0.04,categorical,0.0001,0.9999,25.0
6603,mimiciii.CHARTEVENTS,INAMRINONE MCG/KG/MN,,,,,,25,1,25,0,,0.0,5.0,8.0,0.0,1.0,numeric,0.0001,0.9999,25.0
7762,mimiciii.CHARTEVENTS,autorotation,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
7731,mimiciii.CHARTEVENTS,Femoral site,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
2400,mimiciii.CHARTEVENTS,tidal volumes,,,,,,25,1,25,0,,250.0,320.0,400.0,0.0,1.0,numeric,0.0001,0.9999,25.0
224069,mimiciii.CHARTEVENTS,Side Rails_V1,Side Rails_V1,Restraint/Support Systems,,Text,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
5644,mimiciii.CHARTEVENTS,PASSY MUIR/CUFF DOWN,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
7771,mimiciii.CHARTEVENTS,AUTO-ROTATION,,,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
2482,mimiciii.CHARTEVENTS,SOLUMEDROL  MG/KG/HR,,,,,,25,1,25,0,,5.4,5.4,5.4,0.0,1.0,numeric,0.0001,0.9999,25.0
225888,mimiciii.INPUTEVENTS_MV,Nafcillin,Nafcillin,Antibiotics,dose,Solution,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
44413,mimiciii.INPUTEVENTS_CV,rectal vanco,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
45108,mimiciii.INPUTEVENTS_CV,D5W/amino acid 4.25%,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
41694,mimiciii.INPUTEVENTS_CV,Verapamil drip,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
40795,mimiciii.INPUTEVENTS_CV,ns bladder,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
42447,mimiciii.INPUTEVENTS_CV,250n/s 15mM NA PHOS,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
44908,mimiciii.INPUTEVENTS_CV,free water po intake,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
45023,mimiciii.INPUTEVENTS_CV,methylprednisolone,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
45249,mimiciii.INPUTEVENTS_CV,QUINIDINE GLUCONATE,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
44100,mimiciii.INPUTEVENTS_CV,D5W with 3amps NaHC3,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
46577,mimiciii.INPUTEVENTS_CV,MULTIVITAMIN BAG,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
44061,mimiciii.INPUTEVENTS_CV,3/4 IMPACT W/ FIBER,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
41372,mimiciii.INPUTEVENTS_CV,redicat,,Free Form Intake,,,,25,7,0,0,,,,,0.0,0.0,categorical,0.0004,0.9996,3.571
46165,mimiciii.INPUTEVENTS_CV,PD fluid in,,Free Form Intake,,,,25,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,25.0
51321,mimiciii.LABEVENTS,CD34,,Hematology,,57400-4,Bone Marrow,24,18,0,0,,,,,0.0,0.0,categorical,0.0009,0.9991,1.333
51272,mimiciii.LABEVENTS,"Protein S, Antigen",,Hematology,,27823-4,Blood,24,23,24,24,%,26.0,91.5,155.0,1.0,1.0,numeric,0.0012,0.9988,1.043
5565,mimiciii.CHARTEVENTS,Isuprel,,,,,,24,2,23,0,,0.0,1.0,2.0,0.0,0.9583,numeric,0.0001,0.9999,12.0
2779,mimiciii.CHARTEVENTS,bladder pressures,,,,,,24,4,24,0,,9.0,15.5,30.0,0.0,1.0,numeric,0.0002,0.9998,6.0
3179,mimiciii.CHARTEVENTS,1:1 Sitter,,,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
1651,mimiciii.CHARTEVENTS,High Tidal Volume,,,,,,24,4,24,0,,1.0,1.2,2000.0,0.0,1.0,numeric,0.0002,0.9998,6.0
7833,mimiciii.CHARTEVENTS,Heels Elevated,,,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
6417,mimiciii.CHARTEVENTS,low pressure,,,,,,24,2,24,0,,8.0,8.0,10.0,0.0,1.0,numeric,0.0001,0.9999,12.0
3211,mimiciii.CHARTEVENTS,time high,,,,,,24,3,24,0,,1.0,3.1,3.3,0.0,1.0,numeric,0.0002,0.9998,8.0
1605,mimiciii.CHARTEVENTS,METHYLPRED 450MG/HR,,,,,,24,1,24,0,,450.0,450.0,450.0,0.0,1.0,numeric,0.0001,0.9999,24.0
224417,mimiciii.CHARTEVENTS,Cuff Pressure,Cuff Pressure,Respiratory,cmH2O,Numeric,,24,9,24,24,cmH2O,16.0,26.0,34.0,1.0,1.0,numeric,0.0005,0.9995,2.667
2477,mimiciii.CHARTEVENTS,cisatric mcg/kg/min,,,,,,24,1,23,0,,2.0,2.0,3.0,0.0,0.9583,numeric,0.0001,0.9999,24.0
1725,mimiciii.CHARTEVENTS,Pulse,,,,,,24,4,24,0,,62.0,103.5,116.0,0.0,1.0,numeric,0.0002,0.9998,6.0
6449,mimiciii.CHARTEVENTS,PROTONIX MG/HOUR,,,,,,24,1,24,0,,0.0,8.0,8.0,0.0,1.0,numeric,0.0001,0.9999,24.0
1212,mimiciii.CHARTEVENTS,EOMs,,,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
224855,mimiciii.CHARTEVENTS,Patient/Family Informed_V1,Patient/Family Informed_V1,Restraint/Support Systems,,Checkbox,,24,1,24,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0001,0.9999,24.0
224070,mimiciii.CHARTEVENTS,Sitter,Sitter,Restraint/Support Systems,,Text,,24,3,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,8.0
225176,mimiciii.CHARTEVENTS,Range of Motion Status,ROM Status,Treatments,,Text,,24,5,0,0,,,,,0.0,0.0,categorical,0.0003,0.9997,4.8
2456,mimiciii.CHARTEVENTS,CARIPROSIDE,,,,,,24,1,24,0,,21.0,21.0,21.0,0.0,1.0,numeric,0.0001,0.9999,24.0
5798,mimiciii.CHARTEVENTS,Ecmo Flows,,,,,,24,1,23,0,,3.5,3.8,4.1,0.0,0.9583,numeric,0.0001,0.9999,24.0
2609,mimiciii.CHARTEVENTS,TED STOCKINGS,,,,,,24,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,12.0
2313,mimiciii.CHARTEVENTS,ICE PACKS OU,,,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
420,mimiciii.CHARTEVENTS,LAP,,,,,,24,1,20,23,mmHg,1.0,15.0,27.0,0.9583,0.8333,mixed,0.0001,0.9999,24.0
225175,mimiciii.CHARTEVENTS,See chart for initial patient assessment,See chart for initial patient assessment,Adm History/FHPA,,Checkbox,,24,9,24,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0005,0.9995,2.667
225883,mimiciii.INPUTEVENTS_MV,Meropenem,Meropenem,Antibiotics,dose,Solution,,24,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,12.0
42090,mimiciii.INPUTEVENTS_CV,Promote with fiber,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
41621,mimiciii.INPUTEVENTS_CV,Bannana Bag,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
42705,mimiciii.INPUTEVENTS_CV,FENOLDOPAM,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
44386,mimiciii.INPUTEVENTS_CV,D5 LR with 40mEq K+,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
46565,mimiciii.INPUTEVENTS_CV,pantoprazole mg/hr,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
42040,mimiciii.INPUTEVENTS_CV,CISTACURIUM,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
41092,mimiciii.INPUTEVENTS_CV,ED INTAKE,,Free Form Intake,,,,24,5,0,0,,,,,0.0,0.0,categorical,0.0003,0.9997,4.8
44887,mimiciii.INPUTEVENTS_CV,2/3PROMOTE/FIBER,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
46340,mimiciii.INPUTEVENTS_CV,Bupivicaine,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
44155,mimiciii.INPUTEVENTS_CV,Amino Acid 4.25%D5%,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
45157,mimiciii.INPUTEVENTS_CV,ca+ gtt for cvvh,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
46624,mimiciii.INPUTEVENTS_CV,Anti-thymocyte Glob,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
30034,mimiciii.INPUTEVENTS_CV,Water,,,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
45380,mimiciii.INPUTEVENTS_CV,GOLYTLE,,Free Form Intake,,,,24,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,24.0
51454,mimiciii.LABEVENTS,Plasma Cells,,Hematology,,40522-5,Pleural,23,23,23,23,%,0.0,2.0,14.0,1.0,1.0,numeric,0.0012,0.9988,1.0
51408,mimiciii.LABEVENTS,CD4,,Hematology,,17822-8,Other Body Fluid,23,22,0,0,,,,,0.0,0.0,categorical,0.0012,0.9988,1.045
51044,mimiciii.LABEVENTS,Triglycer,,Chemistry,,12228-3,Other Body Fluid,23,18,23,23,mg/dL,16.0,33.0,754.0,1.0,1.0,numeric,0.0009,0.9991,1.278
224976,mimiciii.CHARTEVENTS,Surrounding Tissue #6,Surrounding Tissue #6,Skin - Impairment,,Text,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
987,mimiciii.CHARTEVENTS,Clot to Blood Bank,,,,,,23,5,0,0,,,,,0.0,0.0,categorical,0.0003,0.9997,4.6
5566,mimiciii.CHARTEVENTS,posey,,,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
812,mimiciii.CHARTEVENTS,HCO3,,ABG,,,,23,22,21,21,mEq/l,15.0,26.0,39.0,0.913,0.913,mixed,0.0012,0.9988,1.045
1630,mimiciii.CHARTEVENTS,podis boots,,,,,,23,4,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,5.75
5943,mimiciii.CHARTEVENTS,sigh breath,,,,,,23,1,19,0,,0.0,25.0,25.0,0.0,0.8261,mixed,0.0001,0.9999,23.0
2339,mimiciii.CHARTEVENTS,APROTONIN,,,,,,23,4,22,0,,25.0,25.0,25.0,0.0,0.9565,numeric,0.0002,0.9998,5.75
5951,mimiciii.CHARTEVENTS,NO tank pr,,,,,,23,1,23,0,,300.0,1200.0,1900.0,0.0,1.0,numeric,0.0001,0.9999,23.0
2950,mimiciii.CHARTEVENTS,PPM,,,,,,23,1,23,0,,0.0,20.0,40.0,0.0,1.0,numeric,0.0001,0.9999,23.0
2474,mimiciii.CHARTEVENTS,L HEEL W-D,,,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
225237,mimiciii.CHARTEVENTS,16 Gauge Site Appear,16 Gauge Site Appear,Access Lines - Peripheral,,Text,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
5869,mimiciii.CHARTEVENTS,ATC on,,,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
3243,mimiciii.CHARTEVENTS,RUPPER ARM FISTULA,,,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
7856,mimiciii.CHARTEVENTS,bruit,,,,,,23,3,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,7.667
5944,mimiciii.CHARTEVENTS,I-Time,,,,,,23,1,23,0,,0.85,0.85,2.5,0.0,1.0,numeric,0.0001,0.9999,23.0
6868,mimiciii.CHARTEVENTS,Fistula,,,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
7269,mimiciii.CHARTEVENTS,Bed Rotation Right _,,,,,,23,1,23,0,,30.0,30.0,35.0,0.0,1.0,numeric,0.0001,0.9999,23.0
8058,mimiciii.CHARTEVENTS,bed percussion,,,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
224990,mimiciii.CHARTEVENTS,Undermining Present #6,Undermining Present #6,Skin - Impairment,,Text,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
226846,mimiciii.CHARTEVENTS,Feeding Weight,Feeding Weight,General,kg,Numeric,,23,8,23,23,kg,50.0,81.8,119.0,1.0,1.0,numeric,0.0004,0.9996,2.875
1395,mimiciii.CHARTEVENTS,M-Ideal Body Wgt Kg,,,,,,23,8,20,20,kg,52.3,69.55,75.3,0.8696,0.8696,mixed,0.0004,0.9996,2.875
2907,mimiciii.CHARTEVENTS,R groin sheath,,,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
2309,mimiciii.CHARTEVENTS,FEM ALINE MAP,,,,,,23,1,23,0,,112.0,135.0,144.0,0.0,1.0,numeric,0.0001,0.9999,23.0
2095,mimiciii.CHARTEVENTS,Octreotide,,,,,,23,1,23,0,,0.0,50.0,50.0,0.0,1.0,numeric,0.0001,0.9999,23.0
1384,mimiciii.CHARTEVENTS,MultiPodus Splints,,,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
224983,mimiciii.CHARTEVENTS,Tunneling Present #6,Tunneling Present #6,Skin - Impairment,,Text,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
2473,mimiciii.CHARTEVENTS,COCCYX GEL/ALLEVYN,,,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
224899,mimiciii.CHARTEVENTS,Impaired Skin Depth #6,Site Depth #6,Skin - Impairment,cm,Numeric,,23,1,23,23,cm,0.0,0.0,0.0,1.0,1.0,numeric,0.0001,0.9999,23.0
224920,mimiciii.CHARTEVENTS,Impaired Skin Length #6,Site Length #6,Skin - Impairment,cm,Numeric,,23,1,23,23,cm,3.0,3.0,3.0,1.0,1.0,numeric,0.0001,0.9999,23.0
224955,mimiciii.CHARTEVENTS,Impaired Skin Width #6,Site Width #6,Skin - Impairment,cm,Numeric,,23,1,23,23,cm,3.0,3.0,3.0,1.0,1.0,numeric,0.0001,0.9999,23.0
44518,mimiciii.INPUTEVENTS_CV,Insulin Carrier,,Free Form Intake,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
46653,mimiciii.INPUTEVENTS_CV,Flush Pack,,Free Form Intake,,,,23,3,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,7.667
44354,mimiciii.INPUTEVENTS_CV,insulin carrier,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
44544,mimiciii.INPUTEVENTS_CV,Peritoneal Dial In,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
40611,mimiciii.INPUTEVENTS_CV,NA BICARB,,Free Form Intake,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
42281,mimiciii.INPUTEVENTS_CV,Ice chips,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
45943,mimiciii.INPUTEVENTS_CV,acettlcysteine d5w,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
43719,mimiciii.INPUTEVENTS_CV,golytle prep,,Free Form Intake,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
43038,mimiciii.INPUTEVENTS_CV,Noe gtt 60mg/250cc,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
42428,mimiciii.INPUTEVENTS_CV,CARIPORIDE STUDY/CC,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
41856,mimiciii.INPUTEVENTS_CV,Barocet,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
44343,mimiciii.INPUTEVENTS_CV,MgSO4     20gm/500cc,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
44632,mimiciii.INPUTEVENTS_CV,D50%,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
40033,mimiciii.INPUTEVENTS_CV,DEXTRAN,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
42149,mimiciii.INPUTEVENTS_CV,ETOH DRIP,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
42743,mimiciii.INPUTEVENTS_CV,MANNITOL 20%,,Free Form Intake,,,,23,2,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,11.5
42409,mimiciii.INPUTEVENTS_CV,D5LR W/40K,,Free Form Intake,,,,23,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,23.0
51307,mimiciii.LABEVENTS,CD13,,Hematology,,51237-6,Bone Marrow,22,18,0,0,,,,,0.0,0.0,categorical,0.0009,0.9991,1.222
50992,mimiciii.LABEVENTS,Thyroid Peroxidase Antibodies,,Chemistry,,8099-4,Blood,22,21,12,22,IU/mL,11.3,29.0,992.0,1.0,0.5455,mixed,0.0011,0.9989,1.048
51494,mimiciii.LABEVENTS,RBC Casts,,Hematology,,5807-3,Urine,22,22,4,22,#/lpf,1.0,3.0,127.0,1.0,0.1818,mixed,0.0012,0.9988,1.0
51418,mimiciii.LABEVENTS,CD8,,Hematology,,17824-4,Other Body Fluid,22,22,0,0,,,,,0.0,0.0,categorical,0.0012,0.9988,1.0
3182,mimiciii.CHARTEVENTS,APRV T-HI,,,,,,22,1,22,0,,2.0,2.0,20.0,0.0,1.0,numeric,0.0001,0.9999,22.0
847,mimiciii.CHARTEVENTS,Tobramycin/Trough,,Drug Level,,,,22,10,20,0,,0.2,1.25,4.1,0.0,0.9091,mixed,0.0005,0.9995,2.2
3210,mimiciii.CHARTEVENTS,pressure high,,,,,,22,3,22,0,,28.0,30.0,58.0,0.0,1.0,numeric,0.0002,0.9998,7.333
2401,mimiciii.CHARTEVENTS,inner cannula,,,,,,22,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,22.0
5871,mimiciii.CHARTEVENTS,SIZURE PADS,,,,,,22,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,22.0
3212,mimiciii.CHARTEVENTS,time low,,,,,,22,3,22,0,,0.3,0.4,0.5,0.0,1.0,numeric,0.0002,0.9998,7.333
2658,mimiciii.CHARTEVENTS,ALCOHOL,,,,,,22,1,22,0,,0.0,12.5,12.5,0.0,1.0,numeric,0.0001,0.9999,22.0
5754,mimiciii.CHARTEVENTS,APNEA TIME,,,,,,22,4,22,0,,20.0,20.0,20.0,0.0,1.0,numeric,0.0002,0.9998,5.5
5757,mimiciii.CHARTEVENTS,mucous fistula,,,,,,22,1,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,22.0
1498,mimiciii.CHARTEVENTS,High Minute Vo;ume,,,,,,22,1,22,0,,11.0,14.0,14.0,0.0,1.0,numeric,0.0001,0.9999,22.0
