src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciv.icu.chartevents,223898,Orientation,Orientation,Neurological,,categorical,,,,252149,8968,0.2468,,,
mimiciv.icu.chartevents,223872,Inspired Gas Temp.,Inspired Gas Temp.,Respiratory,°C,numeric,32.9943,37.0,37.1,251160,7400,0.2036,,,
mimiciv.icu.chartevents,224040,Incision Closure #1,Incision Closure #1,Skin - Incisions,,categorical,,,,246252,15206,0.4184,,,
mimiciv.icu.chartevents,225677,Phosphorous,Phosphorous,Labs,mg/dL,numeric,1.3121,3.3694,8.9147,243612,34696,0.9548,,,
mimiciv.icu.chartevents,224848,Incision Appearance #1,Incision Appearance #1,Skin - Incisions,,categorical,,,,243383,15935,0.4385,,,
mimiciv.icu.chartevents,227457,Platelet Count,Platelet Count,Labs,K/uL,numeric,20.2042,175.5152,641.1702,242027,36173,0.9954,,,
mimiciv.icu.chartevents,225625,Calcium non-ionized,Calcium non-ionized,Labs,mg/dL,numeric,6.5139,8.4,10.7232,241516,34569,0.9513,,,
mimiciv.icu.chartevents,223902,Speech,Speech,Neurological,,categorical,,,,241324,8950,0.2463,,,
mimiciv.icu.chartevents,220546,WBC,WBC,Labs,K/uL,numeric,1.7459,11.0975,41.2939,237864,36171,0.9953,,,
mimiciv.icu.chartevents,227756,Multi Lumen Placement Confirmed by X-ray,Multi Lumen Placement Confirmed by X-ray,Access Lines - Invasive,,categorical,,,,236325,11641,0.3203,,,
mimiciv.icu.chartevents,224005,Flatus,Flatus,GI/GU,,categorical,,,,235857,28751,0.7912,,,
mimiciv.icu.chartevents,223911,Spontaneous Movement,Spontaneous Movement,Neurological,,categorical,,,,232063,8896,0.2448,,,
mimiciv.icu.chartevents,224370,Sputum Color,Sputum Color,Respiratory,,categorical,,,,230375,13672,0.3762,,,
mimiciv.icu.chartevents,223849,Ventilator Mode,Ventilator Mode,Respiratory,,numeric,2.0,12.4098,57.5119,229772,12803,0.3523,,,
mimiciv.icu.chartevents,228404,Motor L Arm,Motor L Arm,Neurological,,categorical,,,,229147,13091,0.3602,,,
mimiciv.icu.chartevents,228405,Motor L Leg,Motor L Leg,Neurological,,categorical,,,,228910,13076,0.3598,,,
mimiciv.icu.chartevents,228406,Motor R Arm,Motor R Arm,Neurological,,categorical,,,,228656,13076,0.3598,,,
mimiciv.icu.chartevents,228407,Motor R Leg,Motor R Leg,Neurological,,categorical,,,,228322,13068,0.3596,,,
mimiciv.icu.chartevents,226814,Known difficult intubation,Known difficult intubation,Respiratory,,categorical,,,,226179,13265,0.365,,,
mimiciv.icu.chartevents,224369,Sputum Consistency,Sputum Consistency,Respiratory,,categorical,,,,223737,13440,0.3698,,,
mimiciv.icu.chartevents,223916,Response to Stimuli (Type),Response to Stimuli (Type),Neurological,,categorical,,,,220424,8807,0.2424,,,
mimiciv.icu.chartevents,227367,18 Gauge Dressing Occlusive,18 Gauge Dressing Occlusive,Access Lines - Peripheral,,numeric,0.0,1.0,1.0,219782,20410,0.5616,,,
mimiciv.icu.chartevents,229354,Foley Cath Insertion Location,Indwelling Urinary Cath Insertion Location,GI/GU,,categorical,,,,219277,13127,0.3612,,,
mimiciv.icu.chartevents,226137,18 Gauge placed in outside facility,18 Gauge placed in outside facility,Access Lines - Peripheral,,numeric,0.0,0.0,1.0,218869,20308,0.5588,,,
mimiciv.icu.chartevents,229687,Pain Assessment Method,Pain Assessment Method,Pain/Sedation,,categorical,,,,218291,10641,0.2928,,,
mimiciv.icu.chartevents,224688,Respiratory Rate (Set),Respiratory Rate (Set),Respiratory,insp/min,numeric,6.2135,18.0,34.7526,216448,17518,0.4821,Y,,
mimiciv.icu.chartevents,228013,20 G Phlebitis Scale,20 G Phlebitis Scale,Access Lines - Peripheral,,categorical,,,,216148,22296,0.6135,,,
mimiciv.icu.chartevents,223830,PH (Arterial),PH (Arterial),Labs,units,numeric,7.1157,7.3872,7.5408,214880,19940,0.5487,,,
mimiciv.icu.chartevents,228014,20 G Infiltration Scale,20 G Infiltration Scale,Access Lines - Peripheral,,categorical,,,,214848,22236,0.6119,,,
mimiciv.icu.chartevents,224756,Response,Response,Neurological,,categorical,,,,214000,8781,0.2416,,,
mimiciv.icu.chartevents,228983,Safety Restraints NCP - Expected outcomes,Safety Restraints NCP - Expected outcomes,Care Plans,,categorical,,,,213100,5620,0.1547,,,
mimiciv.icu.chartevents,228943,Infection NCP - Expected outcomes,Infection NCP - Expected outcomes,Care Plans,,categorical,,,,209661,6890,0.1896,,,
mimiciv.icu.chartevents,220224,Arterial O2 pressure,PO2 (Arterial),Labs,mmHg,numeric,52.5183,109.3363,444.592,208525,19828,0.5456,,,
mimiciv.icu.chartevents,220235,Arterial CO2 Pressure,PCO2 (Arterial),Labs,mmHg,numeric,23.5273,40.3087,77.5851,208494,19827,0.5456,,,
mimiciv.icu.chartevents,224828,Arterial Base Excess,Arterial Base Excess,Labs,mEq/L,numeric,-14.9769,0.0,13.7048,208485,19826,0.5456,,,
mimiciv.icu.chartevents,225698,TCO2 (calc) Arterial,TCO2 (calc) Arterial,Labs,mEq/L,numeric,12.3827,25.0,42.5308,208469,19826,0.5456,,,
mimiciv.icu.chartevents,224684,Tidal Volume (set),Tidal Volume (set),Respiratory,mL,numeric,188.8438,450.0,604.3334,205768,17438,0.4799,,,
mimiciv.icu.chartevents,223917,RU Strength/Movement,RU Strength/Movement,Neurological,,categorical,,,,203964,8227,0.2264,,,
mimiciv.icu.chartevents,223919,LU Strength/Movement,LU Strength/Movement,Neurological,,categorical,,,,203848,8227,0.2264,,,
mimiciv.icu.chartevents,223918,RL Strength/Movement,RL Strength/Movement,Neurological,,categorical,,,,203659,8223,0.2263,,,
mimiciv.icu.chartevents,223920,LL Strength/Movement,LL Strength/Movement,Neurological,,categorical,,,,203198,8220,0.2262,,,
mimiciv.icu.chartevents,224686,Tidal Volume (spontaneous),Tidal Volume (spontaneous),Respiratory,mL,numeric,0.2409,446.5169,1021.0231,202505,15296,0.4209,,,
mimiciv.icu.chartevents,220060,Pulmonary Artery Pressure diastolic,PAPd,Hemodynamics,mmHg,numeric,5.4483,18.993,38.0981,200775,4517,0.1243,,,
mimiciv.icu.chartevents,220059,Pulmonary Artery Pressure systolic,PAPs,Hemodynamics,mmHg,numeric,16.485,36.0456,80.4669,200718,4515,0.1242,,,
mimiciv.icu.chartevents,224738,Inspiratory Time,IT,Respiratory,sec,numeric,0.6,0.9,1.3497,200585,17591,0.4841,,,
mimiciv.icu.chartevents,220061,Pulmonary Artery Pressure mean,PAPm,Hemodynamics,mmHg,numeric,10.3703,25.1152,52.2792,197998,4669,0.1285,,,
mimiciv.icu.chartevents,224701,PSV Level,PSV Level,Respiratory,cmH2O,numeric,1.7056,5.7361,17.9577,194512,16032,0.4412,,,
mimiciv.icu.chartevents,224283,Multi Lumen Waveform Appear,Multi Lumen Waveform Appear,Access Lines - Invasive,,categorical,,,,194373,9874,0.2717,,,
mimiciv.icu.chartevents,229689,CPOT-Pain Assessment Method,CPOT-Pain Assessment Method,Pain/Sedation,,categorical,,,,193434,5820,0.1602,,,
mimiciv.icu.chartevents,223762,Temperature Celsius,Temperature C,Routine Vital Signs,°C,numeric,34.144,37.0,39.1562,193264,4939,0.1359,,,
mimiciv.icu.chartevents,228099,18 Gauge placed in the field,18 Gauge placed in the field,Access Lines - Peripheral,,numeric,0.0,0.0,1.0,190345,17909,0.4928,,,
mimiciv.icu.chartevents,225312,ART BP Mean,ART BP Mean,Routine Vital Signs,mmHg,numeric,43.8092,75.2319,127.5647,187170,3350,0.0922,,,
mimiciv.icu.chartevents,225309,ART BP Systolic,ART BP Systolic,Routine Vital Signs,mmHg,numeric,65.5376,112.1252,180.9812,186034,3309,0.0911,Y,,
mimiciv.icu.chartevents,225310,ART BP Diastolic,ART BP Diastolic,Routine Vital Signs,mmHg,numeric,29.7264,56.8551,98.0818,185986,3296,0.0907,Y,,
mimiciv.icu.chartevents,228416,Corneal Reflex Right,Corneal Reflex Right,Neurological,,categorical,,,,184422,9357,0.2575,,,
mimiciv.icu.chartevents,228393,Bath,Bath,Treatments,,categorical,,,,184057,24532,0.6751,,,
mimiciv.icu.chartevents,228415,Corneal Reflex Left,Corneal Reflex Left,Neurological,,categorical,,,,183118,9341,0.257,,,
mimiciv.icu.chartevents,228307,GI #1 Tube Place Check,GI #1 Tube Place Check,GI/GU,,categorical,,,,181867,13777,0.3791,,,
mimiciv.icu.chartevents,228953,Coping/Knowledge Deficit  NCP - Expected outcomes,CKD NCP - Expected outcomes,Care Plans,,categorical,,,,181710,4308,0.1185,,,
mimiciv.icu.chartevents,227466,PTT,PTT,Labs,sec,numeric,21.6905,33.4745,150.0,179519,32976,0.9074,,,
mimiciv.icu.chartevents,229314,Ventilator Mode (Hamilton),Ventilator Mode (Hamilton),Respiratory,,numeric,4.4034,9.0,13.6107,178477,7724,0.2125,,,
mimiciv.icu.chartevents,228559,Incision #1- Location,Incision #1- Location,Skin - Incisions,,categorical,,,,175618,12049,0.3316,,,
mimiciv.icu.chartevents,228496,Impaired Skin #1- Location,Impaired Skin #1- Location,Skin - Impairment,,categorical,,,,174670,10636,0.2927,,,
mimiciv.icu.chartevents,227292,Arterial Line Dressing Occlusive,Arterial Line Dressing Occlusive,Access Lines - Invasive,,numeric,0.5751,1.0,1.0,173834,10488,0.2886,,,
mimiciv.icu.chartevents,228400,Visual Field Cut,Visual Field Cut,Neurological,,categorical,,,,170904,13643,0.3754,,,
mimiciv.icu.chartevents,229604,Therapeutic Bed,Therapeutic Bed,Treatments,,categorical,,,,168733,5369,0.1477,,,
mimiciv.icu.chartevents,228306,Assistance Device,Assistance Device,Treatments,,categorical,,,,167692,4297,0.1182,,,
mimiciv.icu.chartevents,229384,Tongue,Tongue,Neurological,,categorical,,,,166980,10051,0.2766,,,
mimiciv.icu.chartevents,224041,Incision Drainage #1,Incision Drainage #1,Skin - Incisions,,categorical,,,,166588,15512,0.4269,,,
mimiciv.icu.chartevents,229245,Humidifier Water % Fill Level,Humidifier Water % Fill Level,Respiratory,,categorical,,,,165899,4979,0.137,,,
mimiciv.icu.chartevents,229369,Acuity Workload Question 1,Acuity Workload Question 1,Care Plans,,numeric,1.0,2.0,3.0,165321,16964,0.4668,,,
mimiciv.icu.chartevents,229370,Acuity Workload Question 2,Acuity Workload Question 2,Care Plans,,numeric,1.0,2.0,3.0,165203,16957,0.4666,,,
mimiciv.icu.chartevents,228879,Education Readiness/Motivation,Education Readiness/Motivation,Restraint/Support Systems,,categorical,,,,164874,24307,0.6689,,,
mimiciv.icu.chartevents,229244,Humidifier Water Changed,Humidifier Water Changed,Respiratory,,categorical,,,,164416,5050,0.139,,,
mimiciv.icu.chartevents,227467,INR,INR,Labs,,numeric,0.9421,1.3,4.9217,164406,33139,0.9119,,,
mimiciv.icu.chartevents,227465,Prothrombin time,PT,Labs,sec,numeric,10.3664,14.1412,51.5843,164388,33139,0.9119,,,
mimiciv.icu.chartevents,225184,Eye Care,Eye Care,Treatments,,numeric,0.0,1.0,1.0,162560,20786,0.572,,,
mimiciv.icu.chartevents,228880,Education Existing Knowledge,Education Existing Knowledge,Restraint/Support Systems,,categorical,,,,162438,24272,0.6679,,,
mimiciv.icu.chartevents,224691,Flow Rate (L/min),Flow Rate (L/min),Respiratory,L/min,numeric,18.6675,44.0885,95.7734,160872,7602,0.2092,,,
mimiciv.icu.chartevents,229323,Current Dyspnea Assessment,Current Dyspnea Assessment,Pulmonary,,numeric,0.0,0.0,6.2257,160480,18033,0.4962,,,
mimiciv.icu.chartevents,228997,Discharge NCP - Interventions,Discharge NCP - Interventions,Care Plans,,categorical,,,,159954,3213,0.0884,,,
mimiciv.icu.chartevents,228394,Orientation to Person,Orientation to Person,Neurological,,numeric,0.0,2.0,2.0,156809,10263,0.2824,,,
mimiciv.icu.chartevents,224565,Surrounding Tissue #1,Surrounding Tissue #1,Skin - Impairment,,categorical,,,,155371,11360,0.3126,,,
mimiciv.icu.chartevents,229703,CPOT-Pain Management,CPOT-Pain Management,Pain/Sedation,,categorical,,,,154453,5171,0.1423,,,
mimiciv.icu.chartevents,228395,Orientation to Place,Orientation to Place,Neurological,,numeric,0.0,2.0,2.0,153106,10226,0.2814,,,
mimiciv.icu.chartevents,228401,Pronator Drift,Pronator Drift,Neurological,,categorical,,,,152804,10781,0.2967,,,
mimiciv.icu.chartevents,228911,Altered Skin Integrity NCP - Expected outcomes,ASI NCP - Expected outcomes,Care Plans,,categorical,,,,151778,2597,0.0715,,,
mimiciv.icu.chartevents,228396,Orientation to Time,Orientation to Time,Neurological,,numeric,0.0,2.9931,3.0,150888,10217,0.2812,,,
mimiciv.icu.chartevents,224226,Impaired Skin Wound Base #1,Site/Wound Base #1,Skin - Impairment,,categorical,,,,149863,9851,0.2711,,,
mimiciv.icu.chartevents,225668,Lactic Acid,Lactic Acid,Labs,mmol/L,numeric,0.5991,1.7982,13.4216,148611,23907,0.6579,,,
mimiciv.icu.chartevents,229326,CAM-ICU MS Change,CAM-ICU MS Change,Pain/Sedation,,numeric,0.0,0.0,1.0,147591,18227,0.5016,,,
mimiciv.icu.chartevents,223753,Riker-SAS Scale,Riker-SAS Scale,Pain/Sedation,,numeric,1.0,4.0,5.0,145906,3898,0.1073,,,
mimiciv.icu.chartevents,225667,Ionized Calcium,Ionized Calcium,Labs,mmol/L,numeric,0.85,1.12,1.4457,143754,18884,0.5196,,,
mimiciv.icu.chartevents,224794,Stool Color,Stool Color,GI/GU,,categorical,,,,141930,16141,0.4442,,,
mimiciv.icu.chartevents,228011,18 G Phlebitis Scale,18 G Phlebitis Scale,Access Lines - Peripheral,,categorical,,,,140799,16851,0.4637,,,
mimiciv.icu.chartevents,224032,Impaired Skin Site #1,Site #1,Skin - Impairment,,categorical,,,,140767,6099,0.1678,,,
mimiciv.icu.chartevents,224696,Plateau Pressure,Plateau Pressure,Respiratory,cmH2O,numeric,10.5376,19.9997,36.1665,139946,16022,0.4409,,,
mimiciv.icu.chartevents,228012,18 G Infiltration Scale,18 G Infiltration Scale,Access Lines - Peripheral,,categorical,,,,139934,16800,0.4623,,,
mimiciv.icu.chartevents,224011,Stool Consistency,Stool Consistency,GI/GU,,categorical,,,,137887,16104,0.4431,,,
mimiciv.icu.chartevents,227293,Multi Lumen Dressing Occlusive,Multi Lumen Dressing Occlusive,Access Lines - Invasive,,numeric,0.0,1.0,1.0,136669,6582,0.1811,,,
mimiciv.icu.chartevents,220056,Arterial Blood Pressure Alarm - Low,ABP Alarm - Low,Alarms,mmHg,numeric,50.0,90.0,141.5138,134355,18389,0.506,,,
mimiciv.icu.chartevents,220058,Arterial Blood Pressure Alarm - High,ABP Alarm - High,Alarms,mmHg,numeric,89.9784,142.6827,200.0,134351,18374,0.5056,,,
mimiciv.icu.chartevents,224188,PICC Line Site Appear,PICC Line Site Appear,Access Lines - Invasive,,categorical,,,,134049,5423,0.1492,,,
mimiciv.icu.chartevents,229535,Line Type,Line Type,Access Lines - Invasive,,categorical,,,,134044,6783,0.1867,,,
mimiciv.icu.chartevents,224639,Daily Weight,Daily Weight,General,kg,numeric,46.619,87.4513,173.5246,133382,22210,0.6112,,,
mimiciv.icu.chartevents,227239,ABP Alarm Source,ABP Alarm Source,Alarms,,categorical,,,,132136,18362,0.5053,,,
mimiciv.icu.chartevents,228571,Incision #1- Treatment,Incision #1- Treatment,Skin - Incisions,,categorical,,,,131477,11760,0.3236,,,
mimiciv.icu.chartevents,225188,Cough/Deep Breath,Cough/Deep Breath,Treatments,,numeric,0.4985,1.0,1.0,128988,14361,0.3952,,,
mimiciv.icu.chartevents,224259,Impaired Skin Drainage #1,Site Drainage #1,Skin - Impairment,,categorical,,,,126987,13814,0.3801,,,
mimiciv.icu.chartevents,227349,High risk (>51) interventions,High risk (>51) interventions,Restraint/Support Systems,,numeric,0.0,1.0,1.0,126246,22240,0.612,,,
mimiciv.icu.chartevents,229385,Shoulder Shrug,Should Shrug,Neurological,,categorical,,,,125763,6816,0.1876,,,
mimiciv.icu.chartevents,225187,Back Care,Back Care,Treatments,,numeric,0.4904,1.0,1.0,124408,8509,0.2341,,,
mimiciv.icu.chartevents,226115,PICC Line placed in outside facility,PICC Line placed in outside facility,Access Lines - Invasive,,numeric,0.0,0.0,1.0,123998,5362,0.1476,,,
mimiciv.icu.chartevents,224564,Impaired Skin Odor #1,Odor #1,Skin - Impairment,,numeric,0.0,0.0,1.0,123833,9247,0.2545,,,
mimiciv.icu.chartevents,225004,Incision Closure #2,Incision Closure #2,Skin - Incisions,,categorical,,,,123128,8245,0.2269,,,
mimiciv.icu.chartevents,225185,Skin Care,Skin Care,Treatments,,numeric,0.4401,1.0,1.0,123104,8486,0.2335,,,
mimiciv.icu.chartevents,224993,Incision Appearance #2,Incision Appearance #2,Skin - Incisions,,categorical,,,,122831,8472,0.2331,,,
mimiciv.icu.chartevents,224700,Total PEEP Level,Total PEEP Level,Respiratory,cmH2O,numeric,4.9993,8.0,21.2517,122081,14513,0.3994,Y,,
mimiciv.icu.chartevents,229383,Extraocular Movements,EOMs,Neurological,,categorical,,,,119623,6104,0.168,,,
mimiciv.icu.chartevents,227375,Daily Wake Up,Daily Wake Up,Pain/Sedation,,categorical,,,,119079,6458,0.1777,,,
mimiciv.icu.chartevents,224850,Incision Drainage Amount #1,Incision Drainage Amount #1,Skin - Incisions,,categorical,,,,117990,12565,0.3458,,,
mimiciv.icu.chartevents,229698,CPOT-Facial Expression (CPOTb),Facial Expression,Pain/Sedation,,numeric,0.0,0.0,2.0,116460,5783,0.1591,,,
mimiciv.icu.chartevents,225210,Arterial Line Zero/Calibrate,Arterial Line Zero/Calibrate,Access Lines - Invasive,,numeric,0.0,1.0,1.0,116348,17101,0.4706,,,
mimiciv.icu.chartevents,229696,CPOT-Body Movements (CPOTb),Body Movements,Pain/Sedation,,numeric,0.0,0.0,2.0,116251,5781,0.1591,,,
mimiciv.icu.chartevents,229894,NPT 30 mattress pump in use,NPT 30 mattress pump in use,Treatments,,numeric,0.0,1.0,1.0,116088,3911,0.1076,,,
mimiciv.icu.chartevents,229691,CPOT-Muscle Tension (CPOTb),Muscle Tension,Pain/Sedation,,numeric,0.0,0.0,2.0,115847,5773,0.1589,,,
mimiciv.icu.chartevents,229695,CPOT-Vocalization (CPOTb),Vocalization,Pain/Sedation,,numeric,0.0,0.0,2.0,115847,5746,0.1581,,,
mimiciv.icu.chartevents,228594,Incision #1- Dressing Status,Incision #1- Dressing Status,Skin - Incisions,,categorical,,,,112915,11516,0.3169,,,
mimiciv.icu.chartevents,227759,PICC Line Placement Confirmed by X-ray,PICC Line Placement Confirmed by X-ray,Access Lines - Invasive,,categorical,,,,112299,4859,0.1337,,,
mimiciv.icu.chartevents,226871,Expiratory Ratio,Expiratory Ratio,Respiratory,,numeric,1.1722,2.9426,6.6535,112205,10725,0.2951,,,
mimiciv.icu.chartevents,224391,ETT Mark (location),ETT Mark (location),Respiratory,,categorical,,,,112146,11161,0.3071,,,
mimiciv.icu.chartevents,226873,Inspiratory Ratio,Inspiratory Ratio,Respiratory,,numeric,1.0,1.0,1.0118,111846,10727,0.2952,,,
mimiciv.icu.chartevents,223772,SvO2,SvO2,Hemodynamics,%,numeric,39.8934,65.4324,89.9417,109619,2457,0.0676,,,
mimiciv.icu.chartevents,227565,Ventilator Tank #1,Ventilator Tank #1,Respiratory,,numeric,495.2505,2000.0,3000.0,105930,13766,0.3788,,,
mimiciv.icu.chartevents,228560,Incision #2- Location,Incision #2- Location,Skin - Incisions,,categorical,,,,105898,6821,0.1877,,,
mimiciv.icu.chartevents,227566,Ventilator Tank #2,Ventilator Tank #2,Respiratory,,numeric,623.7165,2000.0,3000.0,105540,13734,0.3779,,,
mimiciv.icu.chartevents,226537,Glucose (whole blood),Glucose (whole blood),Labs,mg/dL,numeric,67.0733,133.2107,323.0977,104415,14349,0.3949,Y,,
mimiciv.icu.chartevents,229091,Altered Respiratory Status NCP - Problem resolved,ARS NCP - Problem resolved,Care Plans,,categorical,,,,103813,7812,0.215,,,
mimiciv.icu.chartevents,224009,GI #1 Tube Drainage,GI #1 Tube Drainage,GI/GU,,categorical,,,,103218,14460,0.3979,,,
mimiciv.icu.chartevents,224075,Education Readiness,Education Readiness,Restraint/Support Systems,,categorical,,,,102782,10758,0.296,,,
mimiciv.icu.chartevents,223780,Daily Wake Up Deferred,Daily Wake Up Deferred,Pain/Sedation,,categorical,,,,102241,6366,0.1752,,,
mimiciv.icu.chartevents,228308,GI #1 Tube Place Method,GI #1 Tube Place Method,GI/GU,,categorical,,,,100605,12703,0.3496,,,
mimiciv.icu.chartevents,224038,Impaired Skin Treatment #1,Site Treatment #1,Skin - Impairment,,categorical,,,,100413,5168,0.1422,,,
mimiciv.icu.chartevents,224561,Impaired Skin Type #1,Type #1,Skin - Impairment,,categorical,,,,96170,5851,0.161,,,
mimiciv.icu.chartevents,225231,20 Gauge Site Appear,20 Gauge Site Appear,Access Lines - Peripheral,,categorical,,,,95532,7508,0.2066,,,
mimiciv.icu.chartevents,224847,Impaired Skin Drainage Amount #1,Site Drainage Amount #1,Skin - Impairment,,categorical,,,,95048,11016,0.3031,,,
mimiciv.icu.chartevents,224842,Cardiac Output (CCO),CO (CCO),Hemodynamics,L/min,numeric,2.3643,4.9135,10.7522,93674,1897,0.0522,,,
mimiciv.icu.chartevents,229662,Pminimum,Pminimum,Respiratory,,numeric,-2.6926,4.7411,18.1089,90152,4767,0.1312,,,
mimiciv.icu.chartevents,226105,Behavior,Behavior,Neurological,,categorical,,,,89909,2786,0.0767,,,
mimiciv.icu.chartevents,229101,Impaired Tissue Perfusion NCP - Problem resolved,ITP NCP - Problem resolved,Care Plans,,categorical,,,,88176,8085,0.2225,,,
mimiciv.icu.chartevents,227464,Potassium (whole blood),Potassium (whole blood),Labs,mEq/L,numeric,2.8099,4.1,6.5272,87037,14620,0.4023,,,
mimiciv.icu.chartevents,229663,Pinsp (Hamilton),Pinsp (Hamilton),Respiratory,cmH2O,numeric,3.0,10.725,27.8881,85326,4775,0.1314,,,
mimiciv.icu.chartevents,229660,RCexp (Measured Time Constant),RCexp (Measured Time Constant),Respiratory,sec,numeric,0.1391,0.578,1.5542,84685,4767,0.1312,,,
mimiciv.icu.chartevents,229661,Compliance,Compliance,Respiratory,cmH2O/L/seconds,numeric,6.9939,46.3193,199.5026,84153,4756,0.1309,,,
mimiciv.icu.chartevents,229664,Resistance Exp,Resistance Exp,Respiratory,cmH2O/L/seconds,numeric,1.0,10.0,26.0266,83837,4749,0.1307,,,
mimiciv.icu.chartevents,224012,Stool Management,Stool Management,GI/GU,,categorical,,,,83622,7495,0.2062,,,
mimiciv.icu.chartevents,229665,Resistance Insp,Resistance Insp,Respiratory,cmH2O/L/seconds,numeric,0.9252,11.0,34.3408,83556,4742,0.1305,,,
mimiciv.icu.chartevents,224972,Surrounding Tissue #2,Surrounding Tissue #2,Skin - Impairment,,categorical,,,,81775,5162,0.142,,,
mimiciv.icu.chartevents,224958,Impaired Skin Wound Base #2,Site/Wound Base #2,Skin - Impairment,,categorical,,,,81384,4388,0.1207,,,
mimiciv.icu.chartevents,225013,Incision Drainage #2,Incision Drainage #2,Skin - Incisions,,categorical,,,,80926,8337,0.2294,,,
mimiciv.icu.chartevents,229103,Infection NCP - Problem resolved,Infection NCP - Problem resolved,Care Plans,,categorical,,,,80775,6706,0.1845,,,
mimiciv.icu.chartevents,227369,22 Gauge Dressing Occlusive,22 Gauge Dressing Occlusive,Access Lines - Peripheral,,numeric,0.0,1.0,1.0,80771,9213,0.2535,,,
mimiciv.icu.chartevents,226139,22 Gauge placed in outside facility,22 Gauge placed in outside facility,Access Lines - Peripheral,,numeric,0.0,0.0,1.0,80128,9151,0.2518,,,
mimiciv.icu.chartevents,223754,Risk for Falls,Risk for Falls,Neurological,,categorical,,,,79412,2796,0.0769,,,
mimiciv.icu.chartevents,225811,CV - past medical history,CV - PMH,Adm History/FHPA,,categorical,,,,79392,13047,0.359,,,
mimiciv.icu.chartevents,229111,Safety Restraints NCP - Problem resolved,Safety Restraints NCP - Problem resolved,Care Plans,,categorical,,,,79293,5503,0.1514,,,
mimiciv.icu.chartevents,224417,Cuff Pressure,Cuff Pressure,Respiratory,cmH2O,numeric,4.2964,28.0,35.9494,79149,12081,0.3324,,,
mimiciv.icu.chartevents,228497,Impaired Skin #2- Location,Impaired Skin #2- Location,Skin - Impairment,,categorical,,,,78654,4564,0.1256,,,
mimiciv.icu.chartevents,227472,Incision Site #1,Incision Site #1,Skin - Incisions,,categorical,,,,77438,4395,0.1209,,,
mimiciv.icu.chartevents,229300,GI #1 Tube Mark (CM),GI #1 Tube Mark (CM),GI/GU,cm,numeric,20.7713,60.0,86.214,76896,7182,0.1976,,,
mimiciv.icu.chartevents,229107,Pain NCP - Problem resolved,Pain NCP - Problem resolved,Care Plans,,categorical,,,,76634,8211,0.2259,,,
mimiciv.icu.chartevents,223903,Communication,Communication,Neurological,,categorical,,,,76171,2775,0.0764,,,
mimiciv.icu.chartevents,223910,Follows Commands,Follows Commands,Neurological,,categorical,,,,75567,2760,0.0759,,,
mimiciv.icu.chartevents,223993,Chest Tube Site # 1,Chest Tube Site # 1,Pulmonary,,categorical,,,,74973,7964,0.2192,,,
mimiciv.icu.chartevents,225189,Incentive Spirometry,Incentive Spirometry,Treatments,,numeric,0.0,1.0,1.0,74651,9815,0.2701,,,
mimiciv.icu.chartevents,224851,Dressing Status #1,Dressing Status #1,Skin - Incisions,,categorical,,,,73682,3974,0.1094,,,
mimiciv.icu.chartevents,228572,Incision #2- Treatment,Incision #2- Treatment,Skin - Incisions,,categorical,,,,73636,6730,0.1852,,,
mimiciv.icu.chartevents,224806,CT #1 Suction Type,CT #1 Suction Type,Pulmonary,,categorical,,,,73499,7952,0.2188,,,
mimiciv.icu.chartevents,228529,Impaired Skin #1- Treatment,Impaired Skin #1- Treatment,Skin - Impairment,,categorical,,,,73458,9811,0.27,,,
mimiciv.icu.chartevents,229109,Post-op Care NCP - Problem resolved,Post-op Care NCP - Problem resolved,Care Plans,,categorical,,,,73430,8558,0.2355,,,
mimiciv.icu.chartevents,223994,CT #1 Suction Amount,CT #1 Suction Amount,Pulmonary,,categorical,,,,72960,7910,0.2177,,,
mimiciv.icu.chartevents,228337,CAM-ICU MS Change,CAM-ICU MS Change,Pain/Sedation,,numeric,0.0,0.0,1.0,72897,9219,0.2537,,,
mimiciv.icu.chartevents,228640,EtCO2,EtCO2,Routine Vital Signs,,numeric,18.6767,35.3548,60.1463,72885,5835,0.1606,,,
mimiciv.icu.chartevents,223997,CT #1 Dressing,CT #1 Dressing,Pulmonary,,categorical,,,,72532,7959,0.219,,,
mimiciv.icu.chartevents,228101,22 Gauge placed in the field,22 Gauge placed in the field,Access Lines - Peripheral,,numeric,0.0,0.0,1.0,72438,8279,0.2278,,,
mimiciv.icu.chartevents,220644,ALT,ALT,Labs,IU/L,numeric,5.0,41.8641,4321.0441,72243,19499,0.5366,,,
mimiciv.icu.chartevents,220587,AST,AST,Labs,IU/L,numeric,10.3537,56.9098,6553.7249,72198,19496,0.5365,,,
mimiciv.icu.chartevents,223996,CT #1 Drainage,CT #1 Drainage,Pulmonary,,categorical,,,,72069,7951,0.2188,,,
mimiciv.icu.chartevents,225690,Total Bilirubin,Total Bilirubin,Labs,mg/dL,numeric,0.1995,0.8968,33.5569,71904,19353,0.5326,,,
mimiciv.icu.chartevents,224042,Incision Dressing #1,Incision Dressing #1,Skin - Incisions,,categorical,,,,71554,4027,0.1108,,,
mimiciv.icu.chartevents,225234,18 Gauge Site Appear,18 Gauge Site Appear,Access Lines - Peripheral,,categorical,,,,71169,6267,0.1725,,,
