src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciii.CHARTEVENTS,1706,Ventricular Pacemaker Sense [mV],,,,mixed,0.0,2.0,14.8469,12680,1508,0.0789,,,
mimiciii.CHARTEVENTS,220545,Hematocrit (serum),Hematocrit (serum),Labs,%,numeric,20.4049,29.1045,44.0488,12651,1654,0.0865,,,
mimiciii.CHARTEVENTS,466,Nursing Consultation,,,,categorical,,,,11537,4065,0.2127,,,
mimiciii.CHARTEVENTS,512,PVR,,,...,mixed,27.252,176.6401,643.5816,11529,2087,0.1092,,,
mimiciii.CHARTEVENTS,227442,Potassium (serum),Potassium (serum),Labs,mEq/L,numeric,2.9173,4.003,5.7884,11404,1645,0.0861,,,
mimiciii.CHARTEVENTS,220645,Sodium (serum),Sodium (serum),Labs,mEq/L,numeric,128.4892,139.4334,152.8064,10776,1648,0.0862,,,
mimiciii.CHARTEVENTS,220615,Creatinine,Creatinine,Labs,mg/dL,numeric,0.3212,1.0,6.3461,10737,1655,0.0866,,,
mimiciii.CHARTEVENTS,225624,BUN,BUN,Labs,mg/dL,numeric,4.4998,22.0274,116.5158,10705,1655,0.0866,,,
mimiciii.CHARTEVENTS,220602,Chloride (serum),Chloride (serum),Labs,mEq/L,numeric,92.1716,106.0,120.8353,10671,1654,0.0865,,,
mimiciii.CHARTEVENTS,1528,Fibrinogen,,Coags,,numeric,76.9397,250.7356,926.9303,10663,4274,0.2236,,,
mimiciii.CHARTEVENTS,227443,HCO3 (serum),HCO3 (serum),Labs,mEq/L,numeric,13.0793,24.9734,37.944,10624,1654,0.0865,,,
mimiciii.CHARTEVENTS,513,PVRI,,,...,numeric,53.8746,345.8572,1147.2136,10605,1143,0.0598,,,
mimiciii.CHARTEVENTS,8495,Ventricular Pacemaker Sense [mA],,,,numeric,0.0,9.033,25.0,10573,1071,0.056,,,
mimiciii.CHARTEVENTS,564,PressSoreCleansing#1,,,,categorical,,,,10492,1124,0.0588,,,
mimiciii.CHARTEVENTS,8407,ImpSkin #2 [Amount],,,,categorical,,,,10488,1227,0.0642,,,
mimiciii.CHARTEVENTS,1063,bath,,,,categorical,1100.0,1100.0,1100.0,10467,2020,0.1057,,,
mimiciii.CHARTEVENTS,220635,Magnesium,Magnesium,Labs,mg/dL,numeric,1.3855,2.1,3.2808,10387,1588,0.0831,,,
mimiciii.CHARTEVENTS,609,Remote Alarm,,,,categorical,,,,10380,1752,0.0917,,,
mimiciii.CHARTEVENTS,855,Vancomycin/Random,,Drug Level,,numeric,3.1158,16.1988,44.852,10287,2784,0.1457,,,
mimiciii.CHARTEVENTS,220621,Glucose (serum),Glucose (serum),Labs,mg/dL,numeric,61.3212,124.1664,325.3244,10219,1636,0.0856,Y,,
mimiciii.CHARTEVENTS,419,KneeImmobilizeLoc [Right],,,,categorical,,,,10100,1116,0.0584,,,
mimiciii.CHARTEVENTS,227457,Platelet Count,Platelet Count,Labs,K/uL,numeric,23.6082,205.2281,684.7899,10044,1653,0.0865,,,
mimiciii.CHARTEVENTS,227073,Anion gap,Anion gap,Labs,mEq/L,numeric,6.9522,13.0,24.3755,10037,1634,0.0855,,,
mimiciii.CHARTEVENTS,8424,Inc #3 [Amount],,,,categorical,,,,9921,1336,0.0699,,,
mimiciii.CHARTEVENTS,1480,IV #2 Reason DC'D,,,,categorical,,,,9883,5885,0.3079,,,
mimiciii.CHARTEVENTS,220228,Hemoglobin,Hemoglobin,Labs,g/dl,numeric,6.8405,9.9462,15.3566,9822,1652,0.0864,,,
mimiciii.CHARTEVENTS,220546,WBC,WBC,Labs,K/uL,numeric,3.134,11.1318,30.0393,9779,1652,0.0864,,,
mimiciii.CHARTEVENTS,368,ImpSkin #1 [Width],,,,categorical,,,,9330,2072,0.1084,,,
mimiciii.CHARTEVENTS,225677,Phosphorous,Phosphorous,Labs,mg/dL,numeric,1.2437,3.2893,7.602,9139,1498,0.0784,,,
mimiciii.CHARTEVENTS,1517,Readmit <48 hrs,,,,categorical,,,,9058,6336,0.3315,,,
mimiciii.CHARTEVENTS,795,Differential-Bands,,Hematology,,numeric,0.0,1.0,39.7263,9032,4607,0.2411,,,
mimiciii.CHARTEVENTS,225625,Calcium non-ionized,Calcium non-ionized,Labs,mg/dL,numeric,6.6642,8.3998,10.7038,9009,1488,0.0779,,,
mimiciii.CHARTEVENTS,822,Mixed Venous O2,,Blood Gases,,mixed,24.0656,36.0,112.2609,8197,2998,0.1569,,,
mimiciii.CHARTEVENTS,186,FIO2 Alarm-Low,,,decFrc,mixed,20.0,39.9188,90.0744,7970,1634,0.0855,,,
mimiciii.CHARTEVENTS,8410,ImpSkin #1 [Length],,,,categorical,,,,7719,1700,0.0889,,,
mimiciii.CHARTEVENTS,227466,PTT,PTT,Labs,sec,numeric,21.8577,36.5074,150.0,7714,1503,0.0786,,,
mimiciii.CHARTEVENTS,380,Inc Cleansing #1,,,,categorical,,,,7655,1885,0.0986,,,
mimiciii.CHARTEVENTS,628,Sedation Score,,,,categorical,,,,7318,1329,0.0695,,,
mimiciii.CHARTEVENTS,226543,Religion,Religion,ADT,,numeric,2.0,12.8489,15.0,7294,1666,0.0872,,,
mimiciii.CHARTEVENTS,860,Venous pH,,VBG's,pH,mixed,7.1456,7.3809,7.5125,7117,3400,0.1779,,,
mimiciii.CHARTEVENTS,858,Venous PvCO2,,VBG's,mmHg,mixed,25.6924,45.9338,87.0325,7084,3388,0.1773,,,
mimiciii.CHARTEVENTS,185,FIO2 Alarm-High,,,decFrc,mixed,29.7257,55.0,100.0,7016,1427,0.0747,,,
mimiciii.CHARTEVENTS,836,Serum Osmolality,,Chemistry,,numeric,264.17,301.567,356.7179,7006,1338,0.07,,,
mimiciii.CHARTEVENTS,859,Venous PvO2,,Mixed Venous Gases,mmHg,mixed,20.9239,41.0,90.7644,7002,3356,0.1756,,,
mimiciii.CHARTEVENTS,227467,INR,INR,Labs,,numeric,0.9127,1.3,4.813,6985,1506,0.0788,,,
mimiciii.CHARTEVENTS,227465,Prothrombin time,PT,Labs,sec,numeric,11.355,14.6508,43.6745,6980,1506,0.0788,,,
mimiciii.CHARTEVENTS,449,Minute Volume (Set),,,L/min,mixed,2.7456,11.4596,19.8036,6533,1044,0.0546,,,
mimiciii.CHARTEVENTS,802,Dilantin,,Drug Level,,numeric,1.1768,9.8649,26.007,6450,1539,0.0805,,,
mimiciii.CHARTEVENTS,226381,Marital Status,Marital Status,ADT,,numeric,1.0,2.0,4.0,6324,1545,0.0808,,,
mimiciii.CHARTEVENTS,199,GI [Guaiac],,,,categorical,,,,6190,1162,0.0608,,,
mimiciii.CHARTEVENTS,857,Venous CO2(Calc),,VBG'S,,mixed,10.9286,26.7712,48.1648,5750,2745,0.1436,,,
mimiciii.CHARTEVENTS,227378,Patient Location,Patient Location,ADT,,categorical,,,,5647,1666,0.0872,,,
mimiciii.CHARTEVENTS,1090,Ramsey SedationScale,,,,categorical,,,,5586,1005,0.0526,,,
mimiciii.CHARTEVENTS,226544,Language,Language,ADT,,numeric,1.0,1.0,20.0,5267,1270,0.0665,,,
mimiciii.CHARTEVENTS,7151,HOB Measurement,,,mmHg,mixed,0.0,30.0,49.2514,5217,1647,0.0862,,,
mimiciii.CHARTEVENTS,1481,IV #3 Reason DC'D,,,,categorical,,,,5104,3098,0.1621,,,
mimiciii.CHARTEVENTS,225668,Lactic Acid,Lactic Acid,Labs,mmol/L,numeric,0.614,1.8,12.5902,4675,990,0.0518,,,
mimiciii.CHARTEVENTS,369,ImpSkin #2 [Width],,,,categorical,,,,4212,982,0.0514,,,
mimiciii.CHARTEVENTS,851,Troponin,,Enzymes,,mixed,0.0307,2.3616,45.5302,3900,1687,0.0883,,,
mimiciii.CHARTEVENTS,25,AV Interval,,,msec,mixed,0.0,160.0,268.5231,3899,1167,0.0611,,,
mimiciii.CHARTEVENTS,459,Neg Insp Force(>-25),,,.,mixed,0.0,25.9474,80.0,3462,2417,0.1265,,,
mimiciii.CHARTEVENTS,381,Inc Cleansing #2,,,,categorical,,,,3076,1064,0.0557,,,
mimiciii.CHARTEVENTS,850,Triglyceride (0-200),,Chemistry,,numeric,32.2322,125.0921,1072.4631,3017,2440,0.1277,,,
mimiciii.CHARTEVENTS,730,Vital Cap (>1.0)L,,,liters,mixed,0.1799,1.0362,4.5,2738,2196,0.1149,,,
mimiciii.CHARTEVENTS,803,Direct Bili (0-0.3),,Chemistry,,numeric,0.1,2.2564,28.8185,2612,1316,0.0689,,,
mimiciii.CHARTEVENTS,768,ACT (102-142),,Coags,,numeric,95.3086,151.7825,301.1461,2574,1456,0.0762,,,
mimiciii.CHARTEVENTS,1328,Cartridge/Bag Change,,,,categorical,,,,2408,1647,0.0862,,,
mimiciii.CHARTEVENTS,1540,Triglyceride,,Chemistry,,numeric,31.5578,124.0227,1176.3865,2186,1793,0.0938,,,
mimiciii.CHARTEVENTS,1330,Med Wasted [Drug],,,,categorical,,,,2141,1647,0.0862,,,
mimiciii.CHARTEVENTS,1329,Initials (2 RNs) [RN #1],,,,categorical,,,,2093,1626,0.0851,,,
mimiciii.CHARTEVENTS,1527,Direct Bili,,Chemistry,,numeric,0.1,2.3148,28.7023,1953,970,0.0508,,,
mimiciii.CHARTEVENTS,853,Uric Acid (2.7-7.0),,Chemistry,,numeric,0.9856,5.4737,17.008,1874,994,0.052,,,
mimiciii.CHARTEVENTS,789,Cholesterol (<200),,Chemistry,mg/dl,numeric,62.5027,154.4791,305.8669,1872,1751,0.0916,,,
mimiciii.CHARTEVENTS,1520,ACT,,Coags,,numeric,95.832,157.8269,306.7616,1861,984,0.0515,,,
mimiciii.CHARTEVENTS,649,Spiritual Support,,,,categorical,,,,1839,1286,0.0673,,,
mimiciii.CHARTEVENTS,226228,Gender,Gender,ADT,,numeric,1.0,1.0,2.0,1615,1615,0.0845,,,
mimiciii.CHARTEVENTS,1482,IV #4 Reason DC'D,,,,categorical,,,,1583,960,0.0502,,,
mimiciii.CHARTEVENTS,793,D-Dimer (0-500),,Coags,,mixed,325.96,3069.1597,9945.3403,1494,1022,0.0535,,,
mimiciii.CHARTEVENTS,1524,Cholesterol,,Chemistry,mg/dl,numeric,59.85,152.6423,295.95,1392,1314,0.0688,,,
mimiciii.CHARTEVENTS,226545,Race,Race,ADT,,categorical,,,,1350,1350,0.0706,,,
mimiciii.LABEVENTS,51221,Hematocrit,,Hematology,%,numeric,20.8924,30.2299,44.421,289976,18876,0.9877,Y,,
mimiciii.LABEVENTS,50820,pH,,Blood Gas,units,numeric,7.1453,7.3982,7.536,275962,15442,0.808,Y,,
mimiciii.LABEVENTS,50800,SPECIMEN TYPE,,BLOOD GAS,,categorical,,,,275865,15263,0.7986,,,
mimiciii.LABEVENTS,50971,Potassium,,Chemistry,mEq/L,numeric,2.9094,4.0093,6.0143,269392,18865,0.9871,Y,,
mimiciii.LABEVENTS,50802,Base Excess,,Blood Gas,mEq/L,numeric,-13.2814,0.0,12.3974,253395,14989,0.7843,Y,,
mimiciii.LABEVENTS,50804,Calculated Total CO2,,Blood Gas,mEq/L,numeric,13.3676,25.9887,41.9703,253384,14990,0.7843,Y,,
mimiciii.LABEVENTS,50821,pO2,,Blood Gas,mm Hg,numeric,32.512,111.5229,465.4954,253363,14988,0.7842,Y,,
mimiciii.LABEVENTS,50818,pCO2,,Blood Gas,mm Hg,numeric,23.959,40.0,77.685,253360,14987,0.7842,Y,,
mimiciii.LABEVENTS,50912,Creatinine,,Chemistry,mg/dL,numeric,0.2997,0.9483,7.8685,253176,18877,0.9877,Y,,
mimiciii.LABEVENTS,51006,Urea Nitrogen,,Chemistry,mg/dL,numeric,4.1392,21.9738,115.4788,252171,18877,0.9877,Y,,
mimiciii.LABEVENTS,50983,Sodium,,Chemistry,mEq/L,numeric,125.9601,139.0,151.7003,251898,18858,0.9867,Y,,
mimiciii.LABEVENTS,51265,Platelet Count,,Hematology,K/uL,numeric,20.75,209.2022,759.8632,246006,18876,0.9877,Y,,
mimiciii.LABEVENTS,50902,Chloride,,Chemistry,mEq/L,numeric,89.3084,104.0,119.3542,245887,18859,0.9868,Y,,
mimiciii.LABEVENTS,50882,Bicarbonate,,Chemistry,mEq/L,numeric,13.1294,25.0,37.7126,245803,18860,0.9868,Y,,
mimiciii.LABEVENTS,50931,Glucose,,Chemistry,mg/dL,numeric,58.7913,119.256,339.7565,243060,18856,0.9866,Y,,
mimiciii.LABEVENTS,50868,Anion Gap,,Chemistry,mEq/L,numeric,6.9897,13.0,26.1242,239038,18856,0.9866,Y,,
mimiciii.LABEVENTS,51301,White Blood Cells,,Hematology,K/uL,numeric,1.0638,10.5046,35.3234,235183,18869,0.9873,Y,,
mimiciii.LABEVENTS,51222,Hemoglobin,,Hematology,g/dL,numeric,7.0461,10.269,15.3498,234246,18868,0.9872,Y,,
mimiciii.LABEVENTS,51249,MCHC,,Hematology,%,numeric,30.0293,33.8424,37.023,232735,18867,0.9872,Y,,
mimiciii.LABEVENTS,51279,Red Blood Cells,,Hematology,m/uL,numeric,2.271,3.4082,5.1359,232673,18867,0.9872,Y,,
mimiciii.LABEVENTS,51250,MCV,,Hematology,fL,numeric,74.4216,89.2047,106.9812,232672,18867,0.9872,Y,,
mimiciii.LABEVENTS,51248,MCH,,Hematology,pg,numeric,23.648,30.338,36.0624,232672,18867,0.9872,Y,,
mimiciii.LABEVENTS,51277,RDW,,Hematology,%,numeric,12.2247,14.9812,23.0568,231898,18865,0.9871,Y,,
mimiciii.LABEVENTS,50960,Magnesium,,Chemistry,mg/dL,numeric,1.2938,2.0,3.0588,231639,18719,0.9794,,,
mimiciii.LABEVENTS,50970,Phosphate,,Chemistry,mg/dL,numeric,1.3729,3.3993,8.335,192672,18177,0.9511,,,
mimiciii.LABEVENTS,50893,"Calcium, Total",,Chemistry,mg/dL,numeric,6.4966,8.3344,10.5586,188005,18121,0.9481,,,
mimiciii.LABEVENTS,51275,PTT,,Hematology,sec,numeric,21.0658,34.5991,150.0,176157,18288,0.9569,Y,,
mimiciii.LABEVENTS,51237,INR(PT),,Hematology,,numeric,0.9,1.3,5.2181,163049,18333,0.9592,Y,,
mimiciii.LABEVENTS,51274,PT,,Hematology,sec,numeric,11.3595,14.151,37.9495,162797,18329,0.959,Y,,
mimiciii.LABEVENTS,50808,Free Calcium,,Blood Gas,mmol/L,numeric,0.8293,1.1375,1.4266,135655,12462,0.6521,Y,,
mimiciii.LABEVENTS,50809,Glucose,,Blood Gas,mg/dL,numeric,60.9899,130.1471,329.2384,110647,11690,0.6117,Y,,
mimiciii.LABEVENTS,50822,"Potassium, Whole Blood",,Blood Gas,mEq/L,numeric,2.8603,4.1,6.4853,106969,12573,0.6579,Y,,
mimiciii.LABEVENTS,50812,Intubated,,Blood Gas,,categorical,,,,105424,13189,0.6901,,,
mimiciii.LABEVENTS,50817,Oxygen Saturation,,Blood Gas,%,numeric,47.3149,96.5215,99.0,101480,10901,0.5704,,,
mimiciii.LABEVENTS,50825,Temperature,,Blood Gas,,numeric,34.9363,37.231,39.4875,72009,8959,0.4688,Y,,
mimiciii.LABEVENTS,50813,Lactate,,Blood Gas,mmol/L,numeric,0.6053,1.8429,14.8203,70422,12172,0.6369,Y,,
mimiciii.LABEVENTS,50816,Oxygen,,Blood Gas,%,numeric,23.4313,50.0,100.0,67835,9086,0.4754,,,
mimiciii.LABEVENTS,50885,"Bilirubin, Total",,Chemistry,mg/dL,numeric,0.1808,0.9748,36.48,56168,12539,0.6561,Y,,
mimiciii.LABEVENTS,50861,Alanine Aminotransferase (ALT),,Chemistry,IU/L,numeric,5.7437,39.6408,3500.6495,55411,12686,0.6638,Y,,
mimiciii.LABEVENTS,50878,Asparate Aminotransferase (AST),,Chemistry,IU/L,numeric,9.7788,46.4633,4719.4349,55368,12660,0.6624,Y,,
mimiciii.LABEVENTS,50863,Alkaline Phosphatase,,Chemistry,IU/L,numeric,34.433,104.8288,875.1485,53913,12404,0.649,Y,,
mimiciii.LABEVENTS,50827,Ventilation Rate,,Blood Gas,,categorical,,,,52471,8290,0.4338,Y,,
mimiciii.LABEVENTS,50826,Tidal Volume,,Blood Gas,,numeric,251.1668,550.0,891.201,50595,7634,0.3994,,,
mimiciii.LABEVENTS,50819,PEEP,,Blood Gas,,numeric,1.4679,5.0,21.972,47609,6213,0.3251,Y,,
mimiciii.LABEVENTS,50810,"Hematocrit, Calculated",,Blood Gas,%,numeric,18.1268,30.9853,46.714,47335,10950,0.5729,Y,,
mimiciii.LABEVENTS,50811,Hemoglobin,,Blood Gas,g/dL,numeric,6.036,10.2566,15.5185,47333,10950,0.5729,Y,,
mimiciii.LABEVENTS,50910,Creatine Kinase (CK),,Chemistry,IU/L,numeric,11.335,145.4779,14465.0489,45392,11351,0.5939,Y,,
mimiciii.LABEVENTS,50911,"Creatine Kinase, MB Isoenzyme",,Chemistry,ng/mL,mixed,1.0,7.0041,378.0287,41559,10809,0.5656,Y,,
mimiciii.LABEVENTS,50828,Ventilator,,Blood Gas,,categorical,,,,40219,9534,0.4988,,,
mimiciii.LABEVENTS,50862,Albumin,,Chemistry,g/dL,numeric,1.4605,2.8029,4.4957,40212,12089,0.6325,Y,,
mimiciii.LABEVENTS,51254,Monocytes,,Hematology,%,numeric,0.0,4.1738,20.947,34931,13253,0.6934,Y,,
mimiciii.LABEVENTS,51256,Neutrophils,,Hematology,%,numeric,9.3856,79.9244,96.3017,34931,13253,0.6934,Y,,
mimiciii.LABEVENTS,51244,Lymphocytes,,Hematology,%,numeric,0.4259,10.4127,58.0572,34931,13253,0.6934,Y,,
mimiciii.LABEVENTS,51200,Eosinophils,,Hematology,%,numeric,0.0,0.7603,11.4929,34929,13252,0.6934,Y,,
mimiciii.LABEVENTS,51146,Basophils,,Hematology,%,numeric,0.0,0.1929,1.9509,34927,13252,0.6934,Y,,
mimiciii.LABEVENTS,50824,"Sodium, Whole Blood",,Blood Gas,mEq/L,numeric,124.8915,137.0,150.1363,34565,10235,0.5355,Y,,
mimiciii.LABEVENTS,51498,Specific Gravity,,Hematology, ,numeric,1.0045,1.015,1.0429,33622,14424,0.7547,,,
mimiciii.LABEVENTS,51491,pH,,Hematology,units,numeric,5.0,5.6394,8.7584,33622,14424,0.7547,,,
mimiciii.LABEVENTS,51492,Protein,,Hematology,mg/dL,mixed,30.0,30.0,500.0,33479,14408,0.7539,,,
mimiciii.LABEVENTS,51508,Urine Color,,Hematology,,categorical,,,,33447,14404,0.7537,,,
mimiciii.LABEVENTS,51506,Urine Appearance,,Hematology,,categorical,,,,33441,14403,0.7536,,,
mimiciii.LABEVENTS,51514,Urobilinogen,,Hematology,EU/dL,mixed,0.2,0.9685,12.0,33435,14402,0.7536,,,
mimiciii.LABEVENTS,51466,Blood,,Hematology,mg/dL,categorical,,,,33431,14401,0.7535,,,
mimiciii.LABEVENTS,51478,Glucose,,Hematology,mg/dL,mixed,100.0,250.0,1000.0,33430,14403,0.7536,,,
mimiciii.LABEVENTS,51484,Ketone,,Hematology,mg/dL,mixed,10.0,15.0,150.0,33428,14402,0.7536,,,
mimiciii.LABEVENTS,51464,Bilirubin,,Hematology,EU/dL,categorical,,,,33419,14401,0.7535,,,
mimiciii.LABEVENTS,51487,Nitrite,,Hematology,,categorical,,,,33415,14401,0.7535,,,
mimiciii.LABEVENTS,51486,Leukocytes,,Hematology,,categorical,3.0,3.0,3.0,32057,13805,0.7223,,,
mimiciii.LABEVENTS,50954,Lactate Dehydrogenase (LD),,Chemistry,IU/L,numeric,112.3535,291.8598,5440.7066,28471,8729,0.4567,Y,,
mimiciii.LABEVENTS,50867,Amylase,,Chemistry,IU/L,numeric,10.5269,63.6602,936.1793,27861,9611,0.5029,Y,,
mimiciii.LABEVENTS,51003,Troponin T,,Chemistry,ng/mL,mixed,0.01,0.1525,12.2261,26391,7898,0.4132,Y,,
mimiciii.LABEVENTS,51516,WBC,,Hematology,#/hpf,mixed,0.0,1.0713,311.8463,25621,12091,0.6326,,,
mimiciii.LABEVENTS,51493,RBC,,Hematology,#/hpf,mixed,0.0,2.3995,681.154,25621,12090,0.6326,,,
mimiciii.LABEVENTS,51476,Epithelial Cells,,Hematology,#/hpf,mixed,0.0,0.0,7.9983,25568,12082,0.6322,,,
mimiciii.LABEVENTS,51463,Bacteria,,Hematology,,categorical,0.0,0.0,0.0,25496,12070,0.6315,,,
mimiciii.LABEVENTS,51519,Yeast,,Hematology,,categorical,0.0,0.0,0.0,25492,12070,0.6315,,,
mimiciii.LABEVENTS,50956,Lipase,,Chemistry,IU/L,numeric,6.4221,42.3642,1402.7163,24492,7922,0.4145,,,
mimiciii.LABEVENTS,51144,Bands,,Hematology,%,numeric,0.0,0.5211,36.6254,19225,8143,0.4261,Y,,
mimiciii.LABEVENTS,51214,"Fibrinogen, Functional",,Hematology,mg/dL,numeric,73.4,261.1798,918.2124,18997,7103,0.3717,Y,,
mimiciii.LABEVENTS,50806,"Chloride, Whole Blood",,Blood Gas,mEq/L,numeric,91.0241,106.0215,120.4892,18864,7529,0.3939,Y,,
mimiciii.LABEVENTS,51009,Vancomycin,,Chemistry,ug/mL,numeric,3.0667,16.6454,46.7852,18653,3985,0.2085,,,
mimiciii.LABEVENTS,51233,Hypochromia,,Hematology,,categorical,2.0,2.0,2.0,17902,8452,0.4422,,,
mimiciii.LABEVENTS,51246,Macrocytes,,Hematology,,categorical,,,,17584,8348,0.4368,,,
mimiciii.LABEVENTS,51137,Anisocytosis,,Hematology,,categorical,1.0,1.0,1.0,17568,8217,0.4299,,,
mimiciii.LABEVENTS,51252,Microcytes,,Hematology,,categorical,,,,16618,8120,0.4249,,,
mimiciii.LABEVENTS,51267,Poikilocytosis,,Hematology,,categorical,1.0,1.0,1.0,16444,7976,0.4173,,,
mimiciii.LABEVENTS,51087,Length of Urine Collection,,Chemistry,,categorical,2.0,24.0,24.0,15738,8602,0.4501,,,
mimiciii.LABEVENTS,51266,Platelet Smear,,Hematology,,categorical,,,,14694,7230,0.3783,,,
mimiciii.LABEVENTS,51268,Polychromasia,,Hematology,,categorical,,,,13368,6784,0.355,,,
mimiciii.LABEVENTS,51251,Metamyelocytes,,Hematology,%,numeric,0.0,0.0,10.5115,12653,5406,0.2829,Y,,
mimiciii.LABEVENTS,51143,Atypical Lymphocytes,,Hematology,%,numeric,0.0,0.0,8.0769,12632,5416,0.2834,Y,,
mimiciii.LABEVENTS,51255,Myelocytes,,Hematology,%,numeric,0.0,0.0,8.2019,12629,5403,0.2827,,,
mimiciii.LABEVENTS,50823,Required O2,,Blood Gas,,numeric,35.973,80.507,100.0,12531,5215,0.2729,,,
mimiciii.LABEVENTS,50801,Alveolar-arterial Gradient,,Blood Gas,mm Hg,numeric,160.5502,483.6205,646.5388,12501,5211,0.2727,,,
mimiciii.LABEVENTS,50908,CK-MB Index,,Chemistry,%,numeric,0.2209,5.5233,23.6071,11064,3476,0.1819,,,
mimiciii.LABEVENTS,50967,Phenytoin,,Chemistry,ug/mL,numeric,1.0938,9.5876,26.3417,10455,2001,0.1047,,,
mimiciii.LABEVENTS,50920,Estimated GFR (MDRD equation),,Chemistry,,categorical,,,,9332,5241,0.2742,,,
mimiciii.LABEVENTS,51082,"Creatinine, Urine",,Chemistry,mg/dL,numeric,6.7123,72.136,304.2799,8857,5068,0.2652,,,
mimiciii.LABEVENTS,51100,"Sodium, Urine",,Chemistry,mEq/L,mixed,10.0,49.185,197.0772,8828,5029,0.2631,,,
mimiciii.LABEVENTS,50964,"Osmolality, Measured",,Chemistry,mOsm/kg,numeric,257.6411,300.1964,360.4423,8500,1978,0.1035,,,
mimiciii.LABEVENTS,50933,Green Top Hold (plasma),,Chemistry,,categorical,,,,7909,5873,0.3073,,,
mimiciii.LABEVENTS,51002,Troponin I,,Chemistry,ng/ml,mixed,0.3,2.6852,46.4475,6949,2300,0.1203,,,
mimiciii.LABEVENTS,50979,Red Top Hold,,Chemistry,,categorical,,,,6898,5236,0.274,,,
mimiciii.LABEVENTS,50993,Thyroid Stimulating Hormone,,Chemistry,uIU/mL,numeric,0.0704,2.0445,32.5618,6417,5100,0.2668,,,
mimiciii.LABEVENTS,50815,O2 Flow,,Blood Gas,L/min,numeric,0.6175,4.0,100.0,6342,3800,0.1988,Y,,
mimiciii.LABEVENTS,50887,Blue Top Hold,,Chemistry,,categorical,,,,6255,4915,0.2572,,,
mimiciii.LABEVENTS,51093,"Osmolality, Urine",,Chemistry,mOsm/kg,numeric,111.9077,397.4482,935.9209,6200,3829,0.2003,,,
mimiciii.LABEVENTS,50909,Cortisol,,Chemistry,ug/dL,numeric,2.1143,26.2135,140.091,6019,2474,0.1294,,,
mimiciii.LABEVENTS,51000,Triglycerides,,Chemistry,mg/dL,numeric,33.8626,124.775,877.8384,5401,4234,0.2215,,,
mimiciii.LABEVENTS,50883,"Bilirubin, Direct",,Chemistry,mg/dL,numeric,0.1,1.6077,27.4899,4864,2198,0.115,Y,,
mimiciii.LABEVENTS,51007,Uric Acid,,Chemistry,mg/dL,numeric,0.7983,4.3661,16.0851,4827,1678,0.0878,,,
mimiciii.LABEVENTS,50884,"Bilirubin, Indirect",,Chemistry,mg/dL,numeric,0.1,1.0,13.7117,4584,2073,0.1085,Y,,
mimiciii.LABEVENTS,50952,Iron,,Chemistry,ug/dL,numeric,7.0,34.4939,213.1958,4522,3565,0.1865,,,
mimiciii.LABEVENTS,50998,Transferrin,,Chemistry,mg/dL,numeric,55.9477,156.2652,331.7793,4403,3498,0.183,,,
mimiciii.LABEVENTS,50953,"Iron Binding Capacity, Total",,Chemistry,ug/dL,numeric,72.6998,203.3399,431.4909,4373,3481,0.1821,,,
mimiciii.LABEVENTS,50924,Ferritin,,Chemistry,ng/mL,mixed,11.5125,312.5577,1860.2655,4181,3446,0.1803,,,
mimiciii.LABEVENTS,51512,Urine Mucous,,Hematology,,categorical,0.0,0.0,0.0,4153,3296,0.1725,,,
mimiciii.LABEVENTS,51260,Ovalocytes,,Hematology,,categorical,,,,4084,2664,0.1394,,,
mimiciii.LABEVENTS,50935,Haptoglobin,,Chemistry,mg/dL,mixed,22.9828,176.1724,510.371,3901,2446,0.128,,,
mimiciii.LABEVENTS,50856,Acetaminophen,,Chemistry,ug/mL,mixed,5.045,12.525,480.9901,3720,3343,0.1749,,,
mimiciii.LABEVENTS,51104,"Urea Nitrogen, Urine",,Chemistry,mg/dL,numeric,36.6189,450.3204,1459.2349,3702,2645,0.1384,,,
mimiciii.LABEVENTS,50907,"Cholesterol, Total",,Chemistry,mg/dL,numeric,63.7962,153.7963,307.1795,3629,3286,0.1719,,,
mimiciii.LABEVENTS,50922,Ethanol,,Chemistry,mg/dL,mixed,11.545,160.405,512.4876,3576,3339,0.1747,,,
mimiciii.LABEVENTS,50981,Salicylate,,Chemistry,mg/dL,categorical,4.0,10.0,116.05,3537,3313,0.1733,,,
mimiciii.LABEVENTS,50880,Benzodiazepine Screen,,Chemistry,,categorical,,,,3520,3342,0.1749,,,
mimiciii.LABEVENTS,50879,Barbiturate Screen,,Chemistry,,categorical,,,,3500,3333,0.1744,,,
mimiciii.LABEVENTS,50999,Tricyclic Antidepressant Screen,,Chemistry,,categorical,,,,3489,3322,0.1738,,,
mimiciii.LABEVENTS,50803,"Calculated Bicarbonate, Whole Blood",,Blood Gas,mEq/L,numeric,9.3714,24.0,38.1989,3441,2686,0.1405,Y,,
mimiciii.LABEVENTS,50904,"Cholesterol, HDL",,Chemistry,mg/dL,numeric,8.3905,41.6854,90.1676,3387,3102,0.1623,,,
mimiciii.LABEVENTS,50903,Cholesterol Ratio (Total/HDL),,Chemistry,Ratio,numeric,1.7082,3.6717,14.5677,3371,3090,0.1617,,,
